src_SA2_MAIN16,nbr_SA2_MAIN16,LENGTH
102011030,102021049,30.995765978956836
102011030,102021051,33.929114116828515
102011030,106011109,9.469160453295943
102011030,115021297,6.575697855797715
102011030,115021298,11.605475561769884
102011030,115031299,49.85555250245048
102011031,102011032,7.084619586293582
102011031,102011034,5.845612917826237
102011031,102011036,4.791424942284569
102011031,102011038,1.6380681718546553
102011031,102011039,4.374701007093207
102011031,102011041,8.070427139849519
102011031,102011043,1.684943208948432
102011031,102021047,4.023885207839475
102011032,102011033,0.8099358565438579
102011032,102011035,3.8707150639096803
102011032,102011037,1.49762225403826
102011032,102011043,4.444593364773271
102011033,102011037,4.470691402704245
102011033,102011042,1.9679825357665142
102011034,102011038,0.7696336331442879
102011034,102011039,3.287765013033333
102011035,102011036,2.6086657759273084
102011035,102011043,2.937965712732183
102011036,102011043,6.778636091906423
102011036,102021047,1.907815657081107
102011036,102021051,7.765542565089331
102011037,102011042,3.8810977187944102
102011039,102011041,4.635765086338168
102011040,102011042,8.753388842919989
102011041,102021044,7.243418321096875
102011041,102021047,2.4269567931414993
102021044,102021047,2.7532997295988797
102021044,102021053,2.7051511110767
102021045,102021046,7.043544681326589
102021045,102021048,0.7097219290489591
102021045,102021049,2.358563378352931
102021045,102021050,5.702466370778523
102021045,102021056,4.3641734063045865
102021045,111021218,5.608117858914219
102021046,102021050,1.9325480763650047
102021046,102021054,1.3281523318524442
102021047,102021051,9.939471280064524
102021047,102021055,7.57139672139271
102021048,102021056,10.866207904975083
102021048,102021057,1.956329865141447
102021049,102021051,23.872134086791394
102021049,102021055,6.239583508813951
102021049,102021056,11.973696388517382
102021049,102021057,2.229264762705875
102021049,106011109,23.4673734534902
102021049,111021218,35.312697858463686
102021050,102021052,2.828010139103939
102021050,111011212,5.214001941691664
102021050,111021218,3.0798348978936647
102021051,102021055,7.274457669660017
102021053,102021054,3.235837871258325
102021055,102021057,10.785789794092127
102021056,102021057,10.903853197370763
103011058,103011059,24.551083309603356
103011058,103011060,57.160541967759116
103011059,103011060,34.06796138561647
103011060,103011061,137.71532976012614
103011060,103021064,5.116220810249397
103011060,103031071,87.33635247561632
103011060,103031073,40.718087296253245
103011060,103031074,64.83344206512335
103011060,103041076,106.18666230328138
103011060,103041079,64.59227306517964
103011061,103031071,92.89699916660345
103011061,124011449,8.479536042241888
103011061,124021456,72.57497901847607
103021062,103021065,51.492757038510106
103021062,103021068,131.10832643682198
103021062,103021069,157.55877528205912
103021062,105011093,250.26302249222226
103021062,105011095,200.10304398694592
103021062,105031105,91.90417667884623
103021062,113011257,60.41077161313801
103021063,103021064,117.55614730058504
103021064,103021065,88.75616080043281
103021064,103021066,101.175298085421
103021064,103041076,89.97900209519405
103021064,103041079,88.92334701856649
103021065,103021066,117.06261471959029
103021065,103021067,10.292752358313887
103021065,103021068,172.81467419674823
103021065,103021069,29.9059594658228
103021065,103041079,15.525794591885733
103021066,103021069,106.05337347449804
103021067,103021068,86.36591564970499
103021068,103041079,104.00975478610478
103021068,105031103,5.9594104659878875
103021068,105031105,81.3163960904485
103021069,113011257,98.878622856827
103021069,113011259,59.875006406798065
103021069,113031266,150.45976178645046
103031070,103031071,68.62310361501078
103031070,103031075,11.739625720361145
103031071,103031073,108.93542293431005
103031071,103031075,257.7046026350907
103031071,124011449,66.00053453850308
103031072,103031074,72.63491276397339
103031073,103031074,142.79792419814189
103031073,103031075,35.52092100386343
103031073,106041127,84.68190935935094
103031073,106041129,64.74478168979718
103031074,103041079,18.128297804683793
103031074,105031099,176.3850818286454
103031074,105031103,97.52046613784452
103031074,105031106,220.6268900734593
103031074,106041129,122.53045029041046
103031075,106011113,54.269882302640646
103031075,106041127,31.257289058479447
103031075,115031299,119.74641413026377
103031075,124011449,0.647049303889708
103031075,124011451,18.607269850523267
103041076,103041079,86.45140598453374
103041077,103041078,13.115724075196436
103041077,103041079,31.70662264798833
103041078,103041079,58.59476405607407
103041079,105031103,37.394571466300825
103041079,105031106,166.62760397440738
104011080,104011081,70.70871306676615
104011081,104011082,78.85221638594642
104011081,104021086,20.45356794445982
104011081,104021087,147.6965568167238
104011081,104021091,58.67496750876546
104011081,110011187,54.3943955823036
104011081,110021190,146.11397891028398
104011081,110021194,88.66712050481401
104011081,112021245,113.99222457636058
104011082,112011241,23.03340134746438
104011082,112021245,17.617151147184984
104021083,104021086,1.9319330879928682
104021083,104021087,93.52697007644787
104021083,104021089,14.994168442518705
104021083,104021090,34.62448063877832
104021083,108021156,12.634128182788984
104021083,108021159,67.79307797684805
104021083,110011187,14.064507828704082
104021084,104021085,15.01451148735793
104021084,104021086,7.413175230235058
104021084,104021088,6.69385958896436
104021085,104021086,1.9788017350352052
104021085,104021089,11.676201872008667
104021086,104021087,50.27956270057578
104021086,104021088,20.103707258975998
104021086,104021089,11.144888355438745
104021086,104021091,14.28553387388444
104021087,110011187,44.14805169913981
104021088,104021091,10.831067651803806
104021089,104021090,5.023928487087217
104021090,108021159,6.561490555267247
105011092,105011093,309.0145838938058
105011092,105011095,230.73763269357238
105011092,105011096,356.87689205247307
105011092,105021098,328.27647523786436
105011092,307011171,22.461484905014448
105011092,315031411,283.77877600189174
105011093,105011095,242.68827230157174
105011093,105021098,522.4031319090732
105011093,113011257,208.45720194153807
105011094,105011095,224.23864706587253
105011094,105011096,254.32762685172275
105011094,105031099,98.51321990710173
105011094,105031104,166.50203941135098
105011094,105031105,19.955687279556454
105011094,110031198,16.259609981563354
105011095,105011096,67.48881218995679
105011095,105031105,114.64968152564865
105011096,110031196,236.17750191755974
105011096,110031198,124.31318499861048
105011096,307011171,201.38226974200109
105021097,105021098,67.8520236622122
105021098,109021177,97.96187779007134
105021098,109021179,602.7151207746562
105021098,113011257,67.04279532805323
105021098,315031411,377.3581011399725
105021098,406021141,481.47362333933023
105031099,105031103,8.021770886468579
105031099,105031104,170.71700748276302
105031099,106041129,49.94195960395029
105031099,110031198,151.99750327783622
105031099,110041200,123.54376825383648
105031099,110041201,93.02286559521059
105031100,105031101,11.710685668902766
105031100,105031102,8.387486688093919
105031100,105031103,44.8457286949504
105031101,105031102,9.904460546095072
105031101,105031103,6.837801448413563
105031102,105031103,40.566156081538566
105031103,105031104,65.97989883938777
105031103,105031105,123.36509098288442
105031103,105031106,174.79185671214202
105031104,105031105,73.6769552881735
106011107,106011108,18.940347617514245
106011107,106011109,23.86478216742772
106011107,106011111,9.593786310966806
106011107,106011112,6.8354338083299915
106011107,106011113,46.50898813816372
106011107,106021117,24.48768783815844
106011108,106011109,29.951549579267866
106011108,106011111,10.422906766099512
106011109,106011111,26.568771414989452
106011109,106011113,84.97657487041461
106011109,106021114,4.629318866990936
106011109,106021115,6.276328703261139
106011109,106021118,3.574959002766617
106011109,111021218,31.420485426943824
106011109,111021221,21.30455512963048
106011109,111031223,5.275497541440228
106011109,111031226,2.7502935595715563
106011109,115031299,68.10785601589969
106011110,106011113,75.91331159271374
106011110,106021116,7.478494754223558
106011110,106021117,8.617131435295192
106011110,106031123,52.46011470680038
106011110,106031125,4.2417169963252785
106011110,106041129,20.64666908675344
106011110,108011151,91.37090643255121
106011110,108051167,31.472856212505565
106011111,106021114,8.882228855021307
106011111,106021117,7.072877080062077
106011112,106011113,78.14804576974518
106011113,106021117,7.686743739781617
106011113,106041126,20.496538384661967
106011113,106041127,119.86040649450476
106011113,106041129,24.614089145232448
106011113,115031299,46.0373139071282
106021114,106021115,7.690370866573322
106021114,106021116,3.503831399481674
106021114,106021117,16.113681766741205
106021115,106021116,9.856964181637943
106021115,106021118,13.479512926173394
106021115,106031123,0.850656506462124
106021116,106021117,18.772705062413234
106021116,106031123,17.334644455791334
106021118,106031122,7.045015317877714
106021118,106031123,16.257844855756815
106021118,111031223,12.231469207331019
106031119,106031120,26.547845952180406
106031119,106031121,12.614672753575952
106031119,106031125,4.808127713745948
106031120,106031121,2.450872584759995
106031120,106031125,18.257212475564238
106031122,106031123,18.15257076026386
106031122,106031125,36.133037066452154
106031122,111031223,6.330104542129171
106031123,106031125,7.202422581782656
106031124,106031125,10.28613346970894
106031124,108011151,41.84795372105997
106031125,108011151,23.03745978911789
106031125,111031232,8.35450456610007
106041126,106041127,112.20220827551165
106041127,106041129,187.61924706918788
106041128,106041129,68.13700295781037
106041129,108051167,86.29018376180673
106041129,110011189,44.98589875204882
106041129,110041201,148.23998288506314
106041129,110041205,57.79861901273024
107011131,107011132,16.929933090581848
107011131,107011545,5.865898871245504
107011131,107021135,6.045917403965628
107011131,107031136,13.829069316112198
107011131,107031137,4.513732551413949
107011132,107011134,11.025089013436503
107011132,107011545,2.396101339720705
107011132,107021135,16.643168905941128
107011133,107011134,2.819174771614098
107011133,107011545,2.158093101511473
107011133,107011546,5.839903133636034
107011133,107041548,2.3819817302921367
107011133,107041549,2.6860521760449143
107011134,107011545,6.012204617453087
107011134,107021135,6.817269626871525
107011134,107041146,8.294890718456562
107011134,107041549,0.022615866641902998
107011545,107011546,2.054976680449466
107011546,107011547,1.398004491023315
107021135,107031136,4.595042105954002
107021135,107041144,2.054855732059153
107021135,107041145,3.5952898371692217
107021135,107041146,3.995171110735084
107021135,107041147,9.51910899706298
107021135,107041148,9.188218436952086
107021135,107041150,6.282280798719202
107021135,114021285,21.93197767417311
107021135,114021286,13.235561668663394
107021135,114021288,28.09300013285745
107021135,123031445,18.233933085437176
107021135,123031446,40.64899347902717
107031136,107031137,4.434988197168284
107031136,107031140,6.22640418015588
107031136,107031141,6.610085102660888
107031136,114021288,19.415636896643054
107031137,107031141,4.443404280949943
107031137,107031142,3.673521331227459
107031138,107031139,3.284995085508676
107031138,107031140,13.159310471712587
107031139,107031140,2.116548852671227
107031139,107031141,10.803233696971171
107031140,107031141,10.600967265724334
107031140,114011272,55.03443680515381
107031140,114021288,18.336998669565546
107031141,107031142,2.8684390552555783
107031141,107031143,5.138305757218767
107031142,107031143,2.8223008337463282
107041144,107041145,7.772408379005134
107041144,107041146,4.864498444097525
107041144,107041548,3.390282528119865
107041144,107041549,1.3384024577561129
107041145,107041150,5.2626215068499835
107041146,107041549,4.858675043115825
107041147,107041148,6.106999064421122
107041147,123021439,22.914026865772385
107041147,123031446,9.542168663828583
107041147,128021533,9.313368781851599
107041147,128021537,11.35377176746282
107041148,107041150,6.243840544752027
107041548,107041549,3.581017665501011
108011151,108011153,83.08803325548458
108011151,108051167,70.56432182207672
108011151,108051170,25.583237952955198
108011152,108011153,27.86624353580114
108011152,108011154,1.6626821088869868
108011153,108011154,16.6961306991416
108011153,108051168,12.09076273941799
108011153,108051170,32.788195353822005
108021155,108021156,111.78079108398646
108021156,108021157,2.741667712040891
108021156,108021159,108.13600031566564
108021156,108021160,17.87537177533552
108021156,108041165,109.97458368530998
108021156,110011187,80.36029513063067
108021156,110011189,57.9896142872014
108021157,108021158,14.472520901485607
108021157,108021159,35.357750957993716
108021158,108021159,12.51370821327054
108041162,108041163,1.133470126065862
108041162,108041165,42.06879852473864
108041162,108041166,22.17904624648875
108041162,108051170,43.65998625106312
108041163,108041164,11.928589582347385
108041163,108041166,9.43709223343085
108041164,108041165,19.702398478359306
108041164,108041166,19.915114823655728
108041165,108041166,45.59985492498382
108041165,108051170,124.38667479720851
108041165,110011189,87.49621482332282
108051167,108051170,124.91539778633364
108051167,110011189,46.95346050704679
108051168,108051169,17.743558391215267
108051168,108051170,46.314837511940574
108051169,108051170,69.41921812187563
108051169,108051171,6.492046285897657
108051170,108051171,54.660754523748786
108051170,110011189,59.11402508969868
109011172,109011173,2.753377523032492
109011172,109011174,4.445988879545858
109011172,109011175,20.30471052899208
109011172,109011176,4.722989927615567
109011172,204031072,20.448253699785703
109011172,204031074,26.727542871415736
109011173,109011174,13.775685637395235
109011173,109011175,3.4285377874423655
109011173,109011176,11.033566464796461
109011174,109011175,12.797378718796999
109011174,204031073,8.030282203551257
109011174,204031074,18.687880450157486
109011175,109011176,12.01298765250409
109011175,109031181,105.64734343919248
109011175,113021260,94.74819961632505
109011175,113031271,173.91702417503788
109011175,204031070,4.335281022980485
109011175,204031072,121.39312490019137
109011175,204031073,25.513017260619648
109021177,109021179,392.7022966709586
109021177,109031183,151.62971624537695
109021177,113011257,299.31527395836264
109021178,109021179,102.61157420561644
109021178,215021395,18.94118094760781
109021178,215021396,28.964265701348072
109021178,215021398,54.44658283249133
109021178,215021469,18.5058059984884
109021178,215021470,4.062285366355506
109021179,109031183,205.5117022500336
109021179,215021395,1.602691413186814
109021179,215021398,280.19601712013315
109021179,215021399,50.955849194903095
109021179,215031403,95.96402449426736
109021179,215031405,221.84668215251926
109021179,406021141,77.04540347945117
109031180,109031181,26.469389864108987
109031180,204021065,32.486838282414
109031181,109031185,142.75686554018876
109031181,113011259,71.515211858329
109031181,113031271,74.35759505134156
109031181,204021065,96.62265170692542
109031181,204031070,26.858273850840675
109031181,216021412,32.455842197766685
109031181,216021414,21.79819611085649
109031182,109031183,53.7152445481961
109031183,109031184,47.938570452291145
109031183,109031185,152.60977127068824
109031183,113011257,46.74922552537328
109031183,215031401,168.63788296316363
109031183,215031404,8.601459751180414
109031183,215031405,128.2888237927887
109031183,216011406,6.694563865921931
109031183,216011408,83.39566646442101
109031183,216021413,118.66291522773086
109031184,216011406,38.65035258170536
109031184,216021413,18.90565148240731
109031185,113011257,81.77115346950099
109031185,113011259,20.47118261663488
109031185,216021411,52.1590986051785
109031185,216021412,34.89369436981248
109031185,216021413,51.11090280882834
110011186,110011187,54.45796265324578
110011186,110011188,35.75954031893903
110011187,110011188,130.28875729249432
110011187,110011189,44.381221814788645
110011187,110021190,134.9495427596875
110011187,110021192,118.06769277559614
110011188,110011189,115.08503295458084
110011188,110021192,61.65716018871198
110011188,110041205,116.71987513276932
110011189,110041205,161.46055025249845
110021190,110021192,106.41074903658381
110021190,110021194,150.55931547851387
110021191,110021192,67.0524066527657
110021191,110021193,34.07069249113975
110021192,110021193,264.0435723412193
110021192,110021194,17.480240360178005
110021192,110031196,68.39158959548632
110021192,110041205,27.7843400048888
110021192,307011174,170.58899865179094
110021193,110031196,229.18424504205018
110021193,110031198,32.80232198270619
110021193,110041205,124.25460887835727
110021194,112021245,124.06661311027105
110021194,112021247,52.86025400975325
110021194,307011174,29.537460419032683
110021194,307031185,70.11251321200153
110021194,307031186,18.37052079462296
110021194,307031188,154.82902121325026
110021194,310021277,24.273657632210345
110031195,110031196,70.76638560422978
110031196,110031198,164.4813302511123
110031196,307011171,23.62946803107692
110031196,307011173,18.898142708295183
110031196,307011174,307.38378377425164
110031197,110031198,88.16991941631761
110031198,110041200,165.34145256293712
110031198,110041205,82.20955647778695
110041199,110041200,54.428546229482066
110041200,110041201,192.31380396142558
110041200,110041205,112.3594061633522
110041201,110041205,110.53700765493441
110041202,110041203,19.48182052098984
110041202,110041204,5.394276157320904
110041202,110041205,36.36745361659325
110041203,110041204,11.10214406701146
110041203,110041205,41.517699725686725
110041204,110041205,21.71052787724467
111011206,111011207,3.0138635424127718
111011206,111011208,2.933096609308602
111011206,111011210,7.717678074669665
111011206,111011211,8.134284210661125
111011206,111011213,6.367115795327817
111011208,111011209,2.983344248673209
111011208,111011210,2.329941101608878
111011208,111011211,4.788572425500887
111011208,111031222,5.2711343661382335
111011208,111031228,2.7207820210877536
111011209,111011210,1.74956106929793
111011209,111011214,10.42177247207059
111011209,111021215,1.09238853553743
111011209,111021217,4.078286395481088
111011209,111031222,1.1291509913452091
111011209,111031225,2.8840629449987967
111011209,111031233,5.120802000747677
111011210,111011213,3.07334515448007
111011210,111011214,1.964139539825097
111011213,111011214,2.284032044127589
111011214,111021215,2.466876587184336
111021215,111021217,3.5812331286225985
111021215,111021219,1.90665280379484
111021215,111021221,12.606567084119382
111021216,111021218,6.387539258775758
111021217,111021221,7.8226592826288375
111021217,111031226,0.919189204796135
111021217,111031233,6.294842466412829
111021218,111021219,17.606445270585514
111021218,111021220,1.390249894596082
111021218,111021221,7.037263778436969
111021219,111021220,7.500092726990961
111021219,111021221,9.312452856056488
111021221,111031226,1.328858836365285
111031222,111031224,2.554503168975216
111031222,111031225,4.02020927811599
111031222,111031228,4.02412753705072
111031223,111031226,10.230877235712454
111031223,111031231,4.816676197912932
111031224,111031225,2.9090859929732584
111031224,111031227,0.026025968881529003
111031224,111031228,3.306671703347897
111031224,111031229,1.740562689345722
111031224,111031234,1.719846765312463
111031224,111031235,3.2820178835476184
111031225,111031231,0.621120372246693
111031225,111031233,2.913580522033962
111031225,111031234,3.3412192210264413
111031226,111031231,2.476934596462723
111031226,111031233,10.087201569844256
111031227,111031230,4.667151097916027
111031227,111031231,3.2278797652997597
111031227,111031234,2.7293942925920374
111031227,111031235,1.8531417284595668
111031228,111031229,1.493673204281311
111031229,111031235,0.236217438602608
111031230,111031232,0.059891976762912004
111031230,111031235,4.823273985627906
111031231,111031233,4.756369218537067
111031231,111031234,3.825429053290955
112011236,112011237,23.829199920070447
112011236,112011242,12.207141111381972
112011237,112011238,28.322174388018084
112011237,112011240,3.0506390688160336
112011237,112011241,5.751806661059157
112011237,112011242,9.802620796056397
112011237,112021249,59.202066873500826
112011238,112011239,5.524651995077031
112011238,112011240,22.415097296348247
112011238,112011243,31.5985291722715
112011238,112021249,36.88832526616191
112011239,112011240,2.772833832642668
112011239,112011243,27.416496278285827
112011239,112031253,7.421259339901256
112011240,112011242,3.96381137397049
112011241,112021245,51.97280625951442
112011241,112021249,32.69430131445249
112011243,112021249,21.207592381157134
112011243,112031252,16.60334398644318
112011243,112031253,13.797808597580913
112021244,112021245,73.92881173945459
112021245,112021247,129.2437518908937
112021245,112021249,68.97806975258358
112021246,112021248,16.257920552164556
112021246,112021249,22.65623278577135
112021247,112021249,46.30811322998571
112021247,112031252,32.54492494800294
112021247,309041242,12.491405509011988
112021247,310021277,15.365455276573234
112021247,311011305,48.69199712712759
112021248,112021249,42.71361020277729
112021249,112031252,21.141557523581906
112031250,112031252,2.8767340286688934
112031250,112031253,12.850805613539734
112031250,112031550,1.164553774047348
112031250,112031551,3.440324946690505
112031251,112031252,32.191599508839104
112031252,112031253,38.74507687815576
112031252,112031254,14.185962050847174
112031252,112031551,10.992770421790713
112031252,309041241,12.337971658272775
112031252,309041242,23.46908238853117
112031252,309051243,8.971925582968042
112031254,112031551,13.537272117823967
112031254,309021230,4.315714107074565
112031254,309021231,4.141239890869736
112031254,309021232,4.675073244029901
112031254,309051243,14.075425254322612
112031550,112031551,3.8729567335845734
112031550,112031552,5.820515433555148
113011256,113011257,44.86973357311329
113011257,113011258,38.32924856038585
113011257,113011259,125.91465348755652
113011258,113011259,79.17242739708642
113011259,113031266,36.49629049801968
113011259,113031271,129.73317143656737
113021260,113021262,174.58381459809962
113021260,113031271,21.671062899086746
113021260,204031072,245.82662677090613
113021260,205021080,28.65289043414031
113021261,113021262,64.42161339607965
113021262,113031264,137.19156933471362
113021262,113031271,57.12810982838357
113021262,801111141,53.900253537550476
113031263,113031264,58.7457050469806
113031263,113031265,65.37420122873372
113031263,113031266,38.870432911976145
113031264,113031265,66.340740200947
113031264,113031271,40.23112708875298
113031265,113031266,47.332239563071425
113031265,113031271,95.93598905211516
113031266,113031271,85.43212066805108
113031267,113031268,6.484124867387558
113031267,113031269,10.367016349842364
113031267,113031270,0.9756317204065681
113031267,113031271,26.91755546542295
113031268,113031270,8.105067931330648
113031268,113031271,41.38228191852872
113031269,113031270,16.86223391841912
113031269,113031271,7.357024896165518
113031270,113031271,39.96535857404408
114011272,114011274,8.860353596658571
114011272,114011275,42.93650344895429
114011272,114011277,44.26170204956392
114011272,114011281,22.194278756900744
114011272,114021288,79.57363584362574
114011273,114011274,20.38429511703949
114011273,114011276,1.8222628455067909
114011273,114011278,14.610459829826516
114011273,114011281,18.74544513357087
114011274,114011277,3.447364648713279
114011274,114011278,16.279867348796135
114011275,114011281,72.63715820629031
114011275,114011283,97.02929381267207
114011275,114021288,4.875136307484746
114011276,114011279,11.639151520929
114011276,114011281,10.479772408224953
114011276,901031003,3.10450418698565
114011277,114011278,12.35291906624206
114011277,114011281,10.64933008250626
114011278,114011281,27.777412126942558
114011279,114011280,19.503437622960067
114011279,114011281,20.41505678212445
114011279,901031003,13.951434899703331
114011280,114011281,7.282825709101568
114011280,114011283,22.13633909540836
114011280,901031003,6.580664530503451
114011281,114011283,11.041493815752947
114011282,114011283,31.75335521701175
114021284,114021286,20.101369295961486
114021284,114021287,25.20227221028569
114021284,114021288,7.583677467696929
114021284,114021289,2.664917878626256
114021285,114021286,14.798697562477336
114021285,114021289,42.65622880818455
114021285,123031445,10.653725431847391
114021285,123031447,5.023826672031019
114021286,114021288,8.578807697044738
114021286,114021289,5.158121860836706
114021287,114021288,17.63460089606578
114021287,114021289,39.833138291282616
114021288,114021289,29.49012336334621
114021289,123031447,2.661345450479167
114021289,124021456,63.60514635270426
115011290,115011291,5.165213990858605
115011290,115011296,0.577905428366934
115011290,115011553,1.716203489133788
115011290,115011556,2.451498103106893
115011290,125041490,1.25618709256347
115011290,125041491,1.1905185505168379
115011290,125041494,3.9133493648200717
115011291,115011553,2.6055674324992864
115011291,115011557,1.287425903945485
115011291,115011559,5.497214890146744
115011291,116011307,1.803019573302254
115011291,116021309,2.930815239001161
115011291,125041494,0.07613706915521999
115011294,115011554,0.972841154247759
115011294,115011555,4.684631849924844
115011294,115011559,2.3991272852894894
115011294,115021297,10.105800535806818
115011294,115041302,0.26748357730976
115011296,115011554,0.121903655353416
115011296,115011556,3.752428498765431
115011296,115011558,1.725529606007382
115011296,125021476,2.460553067948755
115011296,125041490,2.3068573445491545
115011296,126011496,3.0108720442207484
115011553,115011555,2.773971041727621
115011553,115011556,1.79940153371158
115011553,115011557,1.010339026183091
115011554,115011555,1.5907205604339951
115011554,115011556,0.7834349954340399
115011554,115011558,1.763432044249499
115011554,115021297,1.379715932243355
115011555,115011556,1.570822993583242
115011555,115011557,1.9115771391110632
115011555,115011559,1.2044634489027242
115011557,115011559,2.629313806565083
115011558,115021297,5.255500120735016
115011558,121021406,2.475666089874288
115011558,126011496,5.0827859568532405
115011559,115041302,5.254873418196887
115011559,116021309,1.241516643527421
115011559,116021310,2.000038104529123
115021297,115021298,63.44610827573785
115021297,115031299,40.73659247609553
115021297,115031300,22.72978014559381
115021297,115041301,20.899269708179894
115021297,115041302,14.2328023896981
115021297,121021403,2.512689241374708
115021297,121021406,2.6102558568204848
115021297,121021578,2.732888423808821
115021298,121021403,9.47913619014583
115021298,121021404,2.357381883379349
115031299,115031300,66.71619617268189
115031299,124011451,69.71877074878141
115031300,115041301,11.974932090388796
115031300,124011451,25.685857487281734
115031300,124041466,37.78397540253659
115031300,124041467,2.2598648650555933
115031300,124041468,5.754333213493134
115041301,115041302,8.510156258329262
115041301,116021312,7.889009012864142
115041301,124041467,8.265680128020822
115041302,116021310,1.7929074502624858
115041302,116021312,6.9363860172635
116011303,116011304,4.254800800727438
116011303,116011307,6.9352213749612455
116011303,116011308,1.29764124770745
116011303,116011560,2.458648071223224
116011303,116011561,1.024102048467249
116011303,116021309,0.09497956170506099
116011303,116021562,1.226878338323393
116011303,116021563,1.657555170486406
116011304,116011306,4.134650378377547
116011304,116011561,2.2095465694203065
116011304,116021312,0.0
116011304,116021563,2.7923014443694893
116011304,116031314,1.4800068263756683
116011306,116011561,2.5701271671847183
116011306,116031314,3.9419288382664757
116011306,116031318,1.8824301919271749
116011306,116031319,6.1169212326859554
116011307,116011308,2.8782265615728635
116011307,116021309,4.3461940025327745
116011307,125041493,3.221956846900052
116011307,125041494,2.539475828371061
116011308,116011560,5.139155451537884
116011308,116031318,3.6910772355183536
116011308,125031482,1.4849465818881866
116011308,125041493,1.1960524916488078
116011308,125041588,3.9266677538561616
116011560,116011561,1.990142468856059
116011560,116031318,0.578847700068745
116011561,116031318,2.563195274571908
116021309,116021310,2.293353113710574
116021309,116021562,0.898134030675314
116021310,116021312,4.682225317264371
116021310,116021562,0.850714874045029
116021310,116021563,2.92832836865751
116021312,116021563,9.266473643045517
116021312,116031313,1.348182856590288
116021312,116031314,2.737556336139733
116021312,116031315,2.294868279393946
116021312,116031316,6.105735636822992
116021312,124031458,4.414175129529423
116021312,124041467,6.321682155552971
116021312,124041468,5.287747457661231
116021562,116021563,1.637189877361897
116021563,116031314,0.0
116031313,116031315,3.6246698290963595
116031313,116031316,3.8649341665611403
116031313,116031317,3.2450414502499627
116031314,116031315,3.2428115457212723
116031314,116031319,1.031986783288117
