src_SA1_7DIG16,nbr_SA1_7DIG16,LENGTH
1100811,1101002,0.0014885251532639999
1100811,1101003,0.002636880866311
1100812,1100813,0.005113158587673999
1100812,1101002,0.0005684553873230001
1100812,1101013,0.0031927405944050004
1100813,1100812,0.005113158587673999
1100813,1100814,0.008148489816936
1100813,1101002,0.005119822038723
1100814,1100801,0.006977176160241
1100814,1100802,0.00303969994185
1100814,1100813,0.008148489816936
1100814,1101002,0.004771934611731
1100815,1100807,0.004825975047319
1100815,1100808,0.0029048721824640003
1100815,1100816,0.0048250384688959995
1100815,1100915,0.0
1100815,1100916,0.002947508308849001
1100816,1100803,0.005649299455948001
1100816,1100804,0.0
1100816,1100808,0.00053809276328
1100816,1100815,0.0048250384688959995
1100816,1100817,0.002974208539162
1100816,1100818,0.002377653386123
1100816,1100914,0.0
1100816,1100915,0.00557755199077
1100816,1100916,0.0
1100817,1100811,0.002701676341355
1100817,1100816,0.002974208539162
1100817,1100818,0.004506441980094
1100817,1100913,0.000637446015012
1100817,1100914,0.0035244129657359996
1100817,1100915,0.0
1100818,1100802,0.001868627955567
1100818,1100803,0.0
1100818,1100804,0.004095297258706
1100818,1100811,0.0005527009917349999
1100818,1100816,0.002377653386123
1100818,1100817,0.004506441980094
1100819,1100801,0.001675368645823
1100819,1100820,0.0039147014970469995
1100819,1100821,0.003970937945242
1100820,1100801,0.003494878268315
1100820,1100802,0.0017611121078739999
1100820,1100804,0.0033903318172950002
1100820,1100805,0.000772588464525
1100820,1100806,0.000775817429537
1100820,1100819,0.0039147014970469995
1100820,1100821,0.0036176874014540003
1100821,1100806,0.0039024147755320005
1100821,1100819,0.003970937945242
1100821,1100820,0.0036176874014540003
1100821,1100822,0.004058568243833
1100822,1100806,0.001959742903185
1100822,1100810,0.002151972546861
1100822,1100821,0.004058568243833
1100823,1100803,0.0
1100823,1100805,0.0016703556855850001
1100823,1100806,0.001127917342968
1100823,1100808,0.0038305590545749998
1100823,1100810,0.001067771469599
1100901,1100905,0.0
1100901,1100907,0.0
1100901,1100912,0.004095653647204001
1100901,1100918,0.002404396992887
1100901,1100919,0.00412162961112
1100901,1100920,0.0
1100901,1100921,0.002446693393474
1100902,1100904,0.001729457697486
1100902,1100905,0.001159432248085
1100902,1100907,0.0032399507698570008
1100902,1100911,0.0
1100902,1100912,0.004776175790319
1100904,1100902,0.001729457697486
1100904,1100905,0.006916614188808
1100904,1101208,0.0024576332020669997
1100904,1101219,0.001066660335317
1100905,1100901,0.0
1100905,1100902,0.001159432248085
1100905,1100904,0.006916614188808
1100905,1100912,0.003754456471438
1100905,1100916,0.0
1100905,1100918,0.004501447589176
1100905,1101219,0.0064453416821309995
1100907,1100901,0.0
1100907,1100902,0.0032399507698570008
1100907,1100908,0.004615904312495999
1100907,1100909,0.0
1100907,1100911,0.0038481494704640006
1100907,1100912,0.0023424578430460002
1100907,1100921,0.0025309348939999998
1100908,1100907,0.004615904312495999
1100908,1100909,0.0033123861871350003
1100908,1100911,0.0
1100908,1100921,0.0
1100909,1100907,0.0
1100909,1100908,0.0033123861871350003
1100909,1100910,0.006191500181888001
1100909,1100911,0.002370263632093
1100910,1100909,0.006191500181888001
1100910,1100911,0.00370739776193
1100911,1100902,0.0
1100911,1100907,0.0038481494704640006
1100911,1100908,0.0
1100911,1100909,0.002370263632093
1100911,1100910,0.00370739776193
1100912,1100901,0.004095653647204001
1100912,1100902,0.004776175790319
1100912,1100905,0.003754456471438
1100912,1100907,0.0023424578430460002
1100912,1100918,0.0
1100912,1100921,0.0
1100913,1100811,0.005279550726397
1100913,1100817,0.000637446015012
1100913,1100914,0.004529870468342
1100913,1100917,0.005080784376902001
1100913,1101003,0.005586112397111
1100914,1100816,0.0
1100914,1100817,0.0035244129657359996
1100914,1100913,0.004529870468342
1100914,1100915,0.0056192055235730004
1100914,1100917,0.003608810221598
1100914,1100918,0.000128269192979
1100914,1100919,0.004023351849115999
1100915,1100815,0.0
1100915,1100816,0.00557755199077
1100915,1100817,0.0
1100915,1100914,0.0056192055235730004
1100915,1100916,0.0041084758037029994
1100915,1100918,0.003057716512448
1100916,1100807,0.0024782030650949997
1100916,1100815,0.002947508308849001
1100916,1100816,0.0
1100916,1100905,0.0
1100916,1100915,0.0041084758037029994
1100916,1100918,0.002486748812868
1100916,1101219,0.005084642307521
1100917,1100913,0.005080784376902001
1100917,1100914,0.003608810221598
1100917,1100919,0.0025158844759260003
1100917,1101003,0.004897613266522999
1100917,1101006,0.0032285778920259998
1100917,1101008,0.0
1100918,1100901,0.002404396992887
1100918,1100905,0.004501447589176
1100918,1100912,0.0
1100918,1100914,0.000128269192979
1100918,1100915,0.003057716512448
1100918,1100916,0.002486748812868
1100918,1100919,0.006019517041870999
1100918,1101219,0.0
1100919,1100901,0.00412162961112
1100919,1100914,0.004023351849115999
1100919,1100917,0.0025158844759260003
1100919,1100918,0.006019517041870999
1100919,1100920,0.0044845605673459995
1100919,1100921,0.0
1100920,1100901,0.0
1100920,1100919,0.0044845605673459995
1100920,1100921,0.0029791579635979996
1100921,1100901,0.002446693393474
1100921,1100907,0.0025309348939999998
1100921,1100908,0.0
1100921,1100912,0.0
1100921,1100919,0.0
1100921,1100920,0.0029791579635979996
1101001,1101007,0.0
1101001,1101008,0.0037944804931659996
1101001,1101009,0.005546051345966999
1101001,1101011,0.004801464460219
1101002,1100802,0.005596527021050999
1101002,1100811,0.0014885251532639999
1101002,1100812,0.0005684553873230001
1101002,1100813,0.005119822038723
1101002,1100814,0.004771934611731
1101002,1101003,0.019067043280869
1101002,1101013,0.015416179960806001
1101003,1100811,0.002636880866311
1101003,1100913,0.005586112397111
1101003,1100917,0.004897613266522999
1101003,1101002,0.019067043280869
1101003,1101006,0.00038618152639
1101003,1101013,0.010972054351451
1101003,1101015,0.0062489696752180005
1101004,1101007,0.0
1101004,1101009,0.00832462567262
1101006,1100917,0.0032285778920259998
1101006,1101003,0.00038618152639
1101006,1101007,0.003052376468325
1101006,1101008,0.004704788029612001
1101006,1101015,0.0039397958853160005
1101007,1101001,0.0
1101007,1101004,0.0
1101007,1101006,0.003052376468325
1101007,1101008,0.004595700879687001
1101007,1101009,0.00304927483624
1101007,1101015,0.0
1101008,1100917,0.0
1101008,1101001,0.0037944804931659996
1101008,1101006,0.004704788029612001
1101008,1101007,0.004595700879687001
1101008,1101009,0.0
1101008,1101010,0.005622079234714
1101008,1101011,0.002490223273868
1101009,1101001,0.005546051345966999
1101009,1101004,0.00832462567262
1101009,1101007,0.00304927483624
1101009,1101008,0.0
1101009,1101011,0.007908337724385999
1101009,1101013,0.010486212529723
1101009,1101014,0.010906319548808
1101010,1101008,0.005622079234714
1101010,1101011,0.010680782118352
1101011,1101001,0.004801464460219
1101011,1101008,0.002490223273868
1101011,1101009,0.007908337724385999
1101011,1101010,0.010680782118352
1101011,1101012,0.005999209645359999
1101011,1101014,0.010941045092586
1101012,1101011,0.005999209645359999
1101013,1100812,0.0031927405944050004
1101013,1101002,0.015416179960806001
1101013,1101003,0.010972054351451
1101013,1101009,0.010486212529723
1101013,1101014,0.013345553284322999
1101013,1101119,0.020463010941339
1101013,1101122,0.0
1101013,1101128,0.027442224108877998
1101014,1101009,0.010906319548808
1101014,1101011,0.010941045092586
1101014,1101013,0.013345553284322999
1101014,1101119,0.015691089190256
1101015,1101003,0.0062489696752180005
1101015,1101006,0.0039397958853160005
1101015,1101007,0.0
1101101,1101103,0.017572771953570997
1101101,1101126,0.010623869942446998
1101101,1101137,0.022784135755764
1101102,1101103,0.108912617819005
1101102,1101112,0.01072291289597
1101102,1101118,0.17817693970149398
1101102,1101134,0.05806912354116599
1101102,1101135,0.093125876462557
1101102,1101137,0.026589675693064998
1101103,1101101,0.017572771953570997
1101103,1101102,0.108912617819005
1101103,1101105,0.052181179733941
1101103,1101107,0.25524226627475
1101103,1101112,0.111044046130023
1101103,1101113,0.17365931232512602
1101103,1101125,0.024300363439288
1101103,1101126,0.004538949065268
1101103,1101137,0.066038419807665
1101104,1101127,0.06193493804271599
1101105,1101103,0.052181179733941
1101105,1101106,0.046014257353818
1101105,1101107,0.052027786081062004
1101105,1101117,0.031018420394683
1101105,1101119,0.036664327637472
1101105,1101128,0.04715166023576
1101106,1101105,0.046014257353818
1101106,1101107,0.087795710797365
1101106,1101117,0.089063140629271
1101107,1100708,0.26828648115260395
1101107,1101103,0.25524226627475
1101107,1101105,0.052027786081062004
1101107,1101106,0.087795710797365
1101107,1101113,0.082018420964405
1101107,1101116,0.12267580323349199
1101107,1101117,0.14088896922242497
1101108,1101116,0.067807150206353
1101109,1101110,0.101639162073646
1101109,1101111,0.08190677930431402
1101109,1101116,0.09539453200648101
1101109,1101117,0.045831719006556006
1101110,1101109,0.101639162073646
1101110,1101111,0.02027885151855
1101110,1101129,0.06125426372623201
1101111,1101109,0.08190677930431402
1101111,1101110,0.02027885151855
1101111,1101117,0.11831867896055401
1101111,1101129,0.067451412739204
1101112,1100709,0.089677501776716
1101112,1101102,0.01072291289597
1101112,1101103,0.111044046130023
1101112,1101113,0.161679009165392
1101112,1101118,0.20665538741183803
1101113,1100708,0.031201922874359
1101113,1100709,0.231490404612566
1101113,1101103,0.17365931232512602
1101113,1101107,0.082018420964405
1101113,1101112,0.161679009165392
1101115,1101120,0.022725419595264
1101115,1101123,0.037456990529808
1101115,1101129,0.054220426053675004
1101116,1100708,0.429152213032745
1101116,1101107,0.12267580323349199
1101116,1101108,0.067807150206353
1101116,1101109,0.09539453200648101
1101116,1101117,0.385470069905302
1101117,1101105,0.031018420394683
1101117,1101106,0.089063140629271
1101117,1101107,0.14088896922242497
1101117,1101109,0.045831719006556006
1101117,1101111,0.11831867896055401
1101117,1101116,0.385470069905302
1101117,1101128,0.092897735654101
1101118,1100701,0.174207793690659
1101118,1100709,0.0028727120503369997
1101118,1101102,0.17817693970149398
1101118,1101112,0.20665538741183803
1101118,1101135,0.051408782213273996
1101119,1101013,0.020463010941339
1101119,1101014,0.015691089190256
1101119,1101105,0.036664327637472
1101119,1101128,0.067799943343715
1101120,1101115,0.022725419595264
1101122,1101013,0.0
1101122,1101128,0.014463829767331002
1101123,1101115,0.037456990529808
1101123,1101129,0.052535158992015
1101125,1101103,0.024300363439288
1101125,1101126,0.005354110568088001
1101126,1101101,0.010623869942446998
1101126,1101103,0.004538949065268
1101126,1101125,0.005354110568088001
1101126,1101137,0.007568040397514
1101127,1101104,0.06193493804271599
1101127,1101130,0.08538704906707902
1101127,1101133,0.027279934851409997
1101127,1101136,0.010417692414645999
1101127,1101140,0.023833409748701
1101128,1101013,0.027442224108877998
1101128,1101105,0.04715166023576
1101128,1101117,0.092897735654101
1101128,1101119,0.067799943343715
1101128,1101122,0.014463829767331002
1101129,1101110,0.06125426372623201
1101129,1101111,0.067451412739204
1101129,1101115,0.054220426053675004
1101129,1101123,0.052535158992015
1101130,1101127,0.08538704906707902
1101130,1101131,0.035708725680653
1101130,1101133,0.06131106800834299
1101130,1101139,0.020044520059075
1101130,1101140,0.059249627645441
1101131,1101130,0.035708725680653
1101131,1101132,0.037899767146238
1101131,1101133,0.013524181181431
1101131,1101139,0.019397134373333
1101132,1101131,0.037899767146238
1101132,1101133,0.0072902337728280005
1101132,1101134,0.025877352378979
1101132,1101137,0.024313265892189996
1101132,1101139,0.026582698991016
1101133,1101127,0.027279934851409997
1101133,1101130,0.06131106800834299
1101133,1101131,0.013524181181431
1101133,1101132,0.0072902337728280005
1101133,1101134,0.00838792567009
1101133,1101136,0.104138043647187
1101134,1101102,0.05806912354116599
1101134,1101132,0.025877352378979
1101134,1101133,0.00838792567009
1101134,1101135,0.0347356766922
1101134,1101136,0.004883627771979
1101134,1101137,0.042136676315289
1101135,1101102,0.093125876462557
1101135,1101118,0.051408782213273996
1101135,1101134,0.0347356766922
1101135,1101136,0.07554777910221801
1101136,1101127,0.010417692414645999
1101136,1101133,0.104138043647187
1101136,1101134,0.004883627771979
1101136,1101135,0.07554777910221801
1101137,1101101,0.022784135755764
1101137,1101102,0.026589675693064998
1101137,1101103,0.066038419807665
1101137,1101126,0.007568040397514
1101137,1101132,0.024313265892189996
1101137,1101134,0.042136676315289
1101137,1101139,0.030151714304892
1101137,1101140,0.065275183788072
1101139,1101130,0.020044520059075
1101139,1101131,0.019397134373333
1101139,1101132,0.026582698991016
1101139,1101137,0.030151714304892
1101139,1101140,0.057291945302942
1101140,1101127,0.023833409748701
1101140,1101130,0.059249627645441
1101140,1101137,0.065275183788072
1101140,1101139,0.057291945302942
1101201,1101216,0.002784675641813
1101201,1101218,0.002940548973825
1101201,1101223,0.004089711494532
1101201,1101226,0.0003718626154030001
1101201,1101231,0.006354228109468001
1101202,1101204,0.013141251714891
1101202,1101206,0.011983705509208001
1101202,1101231,0.0030246462195109994
1101202,1101232,0.002891341837469001
1101203,1101212,0.006745277862981999
1101203,1101215,0.0
1101203,1101218,0.001461035572063
1101203,1101222,0.005693578260520001
1101203,1101224,0.006609452226534001
1101204,1101202,0.013141251714891
1101204,1101206,0.004981824151919
1101204,1101227,0.008183453659582
1101204,1101232,0.002645478812244
1101205,1101210,0.0038752795809670003
1101205,1101211,0.0014629965706720002
1101205,1101213,0.0011306250716249999
1101205,1101215,0.008413334574106
1101206,1101202,0.011983705509208001
1101206,1101204,0.004981824151919
1101207,1101217,0.007049210122106
1101207,1101228,0.006191275812453
1101208,1100904,0.0024576332020669997
1101208,1101217,0.006344570211132
1101208,1101219,0.0024594564798899998
1101208,1101229,0.00405806270522
1101208,1101230,0.002932172059972
1101209,1100807,0.0005064581033619999
1101209,1101213,0.0019103920437999998
1101209,1101217,0.007025922947723
1101209,1101220,0.006708187556629001
1101209,1101221,0.0029629950884029997
1101209,1101228,0.0006527405635399999
1101210,1101205,0.0038752795809670003
1101210,1101213,0.004084905898537
1101210,1101215,0.004256700912075999
1101210,1101223,0.0017595120758599997
1101210,1101226,0.007919597091816
1101211,1101205,0.0014629965706720002
1101211,1101212,0.009839821588471001
1101211,1101215,0.001353920072865
1101212,1101203,0.006745277862981999
1101212,1101211,0.009839821588471001
1101212,1101215,0.0017876521768579999
1101212,1101222,0.0
1101213,1101205,0.0011306250716249999
1101213,1101209,0.0019103920437999998
1101213,1101210,0.004084905898537
1101213,1101217,0.007139884323531999
1101213,1101226,0.003439416699175
1101214,1101216,0.0026887450393389997
1101214,1101218,0.005459566118828
1101214,1101224,0.003752966771609
1101214,1101227,0.003772175180783
1101214,1101232,0.003304922867242
1101215,1101203,0.0
1101215,1101205,0.008413334574106
1101215,1101210,0.004256700912075999
1101215,1101211,0.001353920072865
1101215,1101212,0.0017876521768579999
1101215,1101222,0.005233150120122
1101215,1101223,0.005961768362685999
1101216,1101201,0.002784675641813
1101216,1101214,0.0026887450393389997
1101216,1101218,0.000276772553083
1101216,1101231,0.004518822036035
1101216,1101232,0.005602743110715001
1101217,1101207,0.007049210122106
1101217,1101208,0.006344570211132
1101217,1101209,0.007025922947723
1101217,1101213,0.007139884323531999
1101217,1101221,0.004298466274046999
1101217,1101226,0.018311568847043998
1101217,1101228,0.011040503859360002
1101217,1101229,0.005970768548226001
1101217,1101230,0.006140233107609
1101218,1101201,0.002940548973825
1101218,1101203,0.001461035572063
1101218,1101214,0.005459566118828
1101218,1101216,0.000276772553083
1101218,1101222,0.00241472335639
1101218,1101223,0.006102743280142
1101218,1101224,0.0025429810469720002
1101219,1100807,0.0032481466765259997
1101219,1100904,0.001066660335317
1101219,1100905,0.0064453416821309995
1101219,1100916,0.005084642307521
1101219,1100918,0.0
1101219,1101208,0.0024594564798899998
1101219,1101220,0.008261259937979
1101219,1101229,0.000704511782565
1101220,1100807,0.003689120971275
1101220,1101209,0.006708187556629001
1101220,1101219,0.008261259937979
1101220,1101221,0.001144238908596
1101220,1101229,0.0043229349269569995
1101221,1101209,0.0029629950884029997
1101221,1101217,0.004298466274046999
1101221,1101220,0.001144238908596
1101221,1101228,0.004074210108832001
1101221,1101229,0.005492743701082
1101222,1101203,0.005693578260520001
1101222,1101212,0.0
1101222,1101215,0.005233150120122
1101222,1101218,0.00241472335639
1101222,1101223,0.0060428392177449995
1101223,1101201,0.004089711494532
1101223,1101210,0.0017595120758599997
1101223,1101215,0.005961768362685999
1101223,1101218,0.006102743280142
1101223,1101222,0.0060428392177449995
1101223,1101226,0.005334566072821
1101224,1101203,0.006609452226534001
1101224,1101214,0.003752966771609
1101224,1101218,0.0025429810469720002
1101224,1101227,0.004175321179452
1101226,1101201,0.0003718626154030001
1101226,1101210,0.007919597091816
1101226,1101213,0.003439416699175
1101226,1101217,0.018311568847043998
1101226,1101223,0.005334566072821
1101226,1101231,0.007081760533686999
1101227,1101204,0.008183453659582
1101227,1101214,0.003772175180783
1101227,1101224,0.004175321179452
1101227,1101232,0.004056730978802
1101228,1101207,0.006191275812453
1101228,1101209,0.0006527405635399999
1101228,1101217,0.011040503859360002
1101228,1101221,0.004074210108832001
1101229,1101208,0.00405806270522
1101229,1101217,0.005970768548226001
1101229,1101219,0.000704511782565
1101229,1101220,0.0043229349269569995
1101229,1101221,0.005492743701082
1101229,1101230,0.005334195567139
1101230,1101208,0.002932172059972
1101230,1101217,0.006140233107609
1101230,1101229,0.005334195567139
1101231,1101201,0.006354228109468001
1101231,1101202,0.0030246462195109994
1101231,1101216,0.004518822036035
1101231,1101226,0.007081760533686999
1101231,1101232,0.002353028554211
1101232,1101202,0.002891341837469001
1101232,1101204,0.002645478812244
1101232,1101214,0.003304922867242
1101232,1101216,0.005602743110715001
1101232,1101227,0.004056730978802
1101232,1101231,0.002353028554211
1101301,1101306,0.072914413609504
1101302,1101303,0.018534330431841998
1101302,1101304,0.005075792209044001
1101302,1101305,0.013632707464464
1101302,1101308,0.047136565103712995
1101303,1101302,0.018534330431841998
1101303,1101304,0.020162993193602
1101303,1101305,0.0
1101303,1101308,0.024589946926543996
1101304,1101302,0.005075792209044001
1101304,1101303,0.020162993193602
1101304,1101305,0.044412368986195
1101304,1101308,0.0
1101305,1101302,0.013632707464464
1101305,1101303,0.0
1101305,1101304,0.044412368986195
1101305,1101306,0.38642222793573705
1101305,1101307,0.38331637099645205
1101305,1101308,0.186714096950932
1101305,1101505,0.059689222650254996
1101305,1101610,0.372756361261164
1101306,1101301,0.072914413609504
1101306,1101305,0.38642222793573705
1101306,1101308,0.419152522963978
1101306,1101608,0.148260035096168
1101306,1101610,0.590865678418158
1101306,1101612,0.290522337939032
1101307,1101305,0.38331637099645205
1101307,1101308,0.3630571773755779
1101307,1102032,0.195465648159807
1101307,1102201,0.065227800776451
1101308,1101302,0.047136565103712995
1101308,1101303,0.024589946926543996
1101308,1101304,0.0
1101308,1101305,0.186714096950932
1101308,1101306,0.419152522963978
1101308,1101307,0.3630571773755779
1101308,1102010,0.6802136575183579
1101308,1102032,0.08530526157631702
1101401,1101402,0.005071731387493
1101401,1101411,0.000710384526987
1101401,1101413,0.002347831497552
1101401,1101415,0.006674446487743
1101401,1101418,0.0010260462943869999
1101402,1101401,0.005071731387493
1101402,1101404,0.011250323117023998
1101402,1101412,0.007322364112461999
1101402,1101413,0.0025219572721470003
1101403,1101407,0.010063328950176
1101403,1101410,0.0070737492978100005
1101403,1101411,0.005370149827327
1101403,1101418,0.030221410992217004
1101404,1101402,0.011250323117023998
1101404,1101405,0.010667601561055
1101404,1101406,0.008199658482828
1101404,1101408,0.002641442869762
1101404,1101411,0.0008381530698819999
1101404,1101412,0.007841259528025
1101404,1101417,0.021418537212026002
1101404,1101418,0.005746648273168
1101405,1101404,0.010667601561055
1101405,1101406,0.006426040930718999
1101405,1101409,0.002678615642652
1101405,1101410,0.010633418672296
1101405,1101411,0.0043082588325939995
1101406,1101404,0.008199658482828
1101406,1101405,0.006426040930718999
1101406,1101409,0.016114985625108002
1101406,1101418,0.033549626639347005
1101407,1101403,0.010063328950176
1101407,1101409,0.014616698273161999
1101407,1101410,0.008438460235945
1101407,1101418,0.023759788735994998
1101408,1101404,0.002641442869762
1101408,1101412,0.013626696238068
1101408,1101417,0.017814751351656
1101408,1101418,0.022162817282543
1101409,1101405,0.002678615642652
1101409,1101406,0.016114985625108002
1101409,1101407,0.014616698273161999
1101409,1101410,0.016788714025426
1101409,1101418,0.012546174686176002
1101410,1101403,0.0070737492978100005
1101410,1101405,0.010633418672296
1101410,1101407,0.008438460235945
1101410,1101409,0.016788714025426
1101410,1101411,0.003570462226327
1101411,1101401,0.000710384526987
1101411,1101403,0.005370149827327
1101411,1101404,0.0008381530698819999
1101411,1101405,0.0043082588325939995
1101411,1101410,0.003570462226327
1101411,1101418,0.023526434344562
1101412,1101402,0.007322364112461999
1101412,1101404,0.007841259528025
1101412,1101408,0.013626696238068
1101412,1101413,0.002221840367043
1101412,1101418,0.043467121419723
1101413,1101401,0.002347831497552
1101413,1101402,0.0025219572721470003
1101413,1101412,0.002221840367043
1101413,1101414,0.002161456874455
1101413,1101415,0.005191794596457
1101413,1101418,0.019664268750661
1101414,1101413,0.002161456874455
1101414,1101415,0.004786891350458
1101414,1101418,0.016904354086661
1101415,1101401,0.006674446487743
1101415,1101413,0.005191794596457
1101415,1101414,0.004786891350458
1101415,1101418,0.006769578161933999
1101417,1101404,0.021418537212026002
1101417,1101408,0.017814751351656
1101417,1101418,0.034281304037461
1101418,1101401,0.0010260462943869999
1101418,1101403,0.030221410992217004
1101418,1101404,0.005746648273168
1101418,1101406,0.033549626639347005
1101418,1101407,0.023759788735994998
1101418,1101408,0.022162817282543
1101418,1101409,0.012546174686176002
1101418,1101411,0.023526434344562
1101418,1101412,0.043467121419723
1101418,1101413,0.019664268750661
1101418,1101414,0.016904354086661
1101418,1101415,0.006769578161933999
1101418,1101417,0.034281304037461
1101502,1101512,0.457423222122936
1101502,1101603,0.188416670853798
1101502,1126205,0.7109279634074391
1101503,1101505,0.052669952526754
1101505,1101305,0.059689222650254996
1101505,1101503,0.052669952526754
1101512,1101502,0.457423222122936
1101512,1126205,0.065406880839451
1101601,1101612,0.10546587013882401
1101602,1101603,0.026885060100325
1101602,1101606,0.0
1101602,1101619,0.014155797487302
1101603,1101502,0.188416670853798
1101603,1101602,0.026885060100325
1101603,1101604,0.039691488366845
1101603,1101606,0.41310688994429107
1101603,1101612,0.344290153146916
1101603,1101619,0.004616851428724
1101604,1101603,0.039691488366845
1101604,1101605,0.031793034264859
1101604,1101606,0.11778266819388698
1101604,1101612,0.08576217205590599
1101604,1101618,0.024478480756529003
1101605,1101604,0.031793034264859
1101605,1101606,0.0
1101605,1101608,0.025630990205884
1101605,1101609,0.09977638457497999
1101605,1101610,0.132777328468512
1101605,1101612,0.3410547567483319
1101605,1101614,0.002925338055754
1101605,1101617,0.018466861740075998
1101605,1101618,0.076393131077476
1101605,1101620,0.021686932270903996
1101606,1101602,0.0
1101606,1101603,0.41310688994429107
1101606,1101604,0.11778266819388698
1101606,1101605,0.0
1101606,1101607,0.228526636630321
1101606,1101609,0.01265761100901
1101606,1101610,0.09230097463263699
1101606,1101618,0.116972032409674
1101606,1101619,0.061614273777347996
1101607,1101606,0.228526636630321
1101607,1101610,0.46884190645533597
1101608,1101306,0.148260035096168
1101608,1101605,0.025630990205884
1101608,1101610,0.459041826124601
1101608,1101612,0.5016246745492889
1101609,1101605,0.09977638457497999
1101609,1101606,0.01265761100901
1101609,1101610,0.08569671439988401
1101609,1101613,0.009914801689357001
1101609,1101614,0.017075356855792
1101609,1101615,0.011076131097862
1101609,1101616,0.00020608562966900005
1101609,1101617,0.0032801758724890005
1101609,1101618,0.0
1101610,1101305,0.372756361261164
1101610,1101306,0.590865678418158
1101610,1101605,0.132777328468512
1101610,1101606,0.09230097463263699
1101610,1101607,0.46884190645533597
1101610,1101608,0.459041826124601
1101610,1101609,0.08569671439988401
1101610,1101613,0.065054951435759
1101611,1101612,0.067787112316031
1101612,1101306,0.290522337939032
1101612,1101601,0.10546587013882401
1101612,1101603,0.344290153146916
1101612,1101604,0.08576217205590599
1101612,1101605,0.3410547567483319
1101612,1101608,0.5016246745492889
1101612,1101611,0.067787112316031
1101613,1101609,0.009914801689357001
1101613,1101610,0.065054951435759
1101614,1101605,0.002925338055754
1101614,1101609,0.017075356855792
1101614,1101615,0.005104434221687
1101614,1101616,0.0039830581907769995
1101614,1101620,0.0026395066313529996
1101615,1101609,0.011076131097862
1101615,1101614,0.005104434221687
1101615,1101616,0.014908853053484
1101616,1101609,0.00020608562966900005
