SA2_MAIN16,0,1
101021007,-35.45507642788625,149.79322915576034
101021008,-35.37595389762192,149.23279621788407
101021009,-35.35104082689437,149.22545216095023
101021010,-35.355172916111094,149.25240687720893
101021011,-35.44405790160322,149.39113778210378
101021012,-35.37758362928432,149.2028437282004
101031013,-36.87794002100024,149.04546793623436
101031014,-36.25020752627191,149.11939593528524
101031015,-36.127133585957715,149.08219315214404
101031016,-36.49169921160264,148.60894163614006
101041017,-35.70111901920588,150.18171211711817
101041018,-35.78400424345425,150.21063092690582
101041019,-36.72503838195962,149.9020941139792
101041020,-36.928747558811075,149.71912834959184
101041021,-35.84601656492585,150.16168958680976
101041022,-36.177437322447794,149.7463785234086
101041023,-37.0313424488038,149.89098250011978
101041024,-35.77461217449402,150.07224931256286
101041025,-36.900202768963396,149.8821171540408
101041026,-35.947164450338384,150.10720702426946
101041027,-36.31308484222084,150.07371297353475
101051539,-34.75059152157345,149.7195734821277
101051540,-34.51646878093706,149.6046321045483
101061541,-34.822864723782246,148.91595816126917
101061542,-34.876684871560926,148.89320263496774
101061543,-34.32113810961997,148.35306667981914
101061544,-34.30977976608891,148.4956259630666
102011028,-33.47542031752933,151.43017701962322
102011029,-33.50853479940931,151.3847508805583
102011030,-33.33973526458941,151.17531219295594
102011031,-33.423248768042974,151.4024944530111
102011032,-33.42525840573445,151.34788930498846
102011033,-33.43972086527479,151.2945276298182
102011034,-33.469806426592115,151.40311850120605
102011035,-33.39609635062979,151.33421458327004
102011036,-33.3842808441086,151.3728224298501
102011037,-33.44822249068597,151.31632933921227
102011038,-33.47749849812811,151.35756010588153
102011039,-33.44503772364263,151.42807158602074
102011040,-33.52917958379517,151.29818406692013
102011041,-33.40971000964331,151.4499469684799
102011042,-33.48517971797427,151.30568166758377
102011043,-33.404743799249104,151.36405749985502
102021044,-33.37960749616042,151.46745040424216
102021045,-33.204061373069116,151.52417507355992
102021046,-33.2266566615488,151.56087018431177
102021047,-33.354485083157805,151.42828056404213
102021048,-33.25794194988447,151.49474977228417
102021049,-33.17298749096153,151.3241499731997
102021050,-33.1804619280254,151.5759492196448
102021051,-33.31651783400107,151.33513271147456
102021052,-33.140975202020826,151.57690424673262
102021053,-33.3291013609245,151.51202221981612
102021054,-33.27306999421789,151.5545866415621
102021055,-33.304878854222736,151.41217645649795
102021056,-33.242031350295846,151.45815108004587
102021057,-33.27657240417281,151.43521637055449
103011058,-33.39912236685106,149.5589303937255
103011059,-33.41526748678203,149.62919612446947
103011060,-33.44044463105744,149.532962059378
103011061,-33.88802521633229,149.77570360808838
103021062,-32.90815112060395,147.03377085839682
103021063,-33.79106146332306,148.6610342604492
103021064,-33.74020136980363,148.6829592828724
103021065,-33.461599222820894,147.92484424209357
103021066,-33.879234616085526,148.02598558385475
103021067,-33.17294258686241,148.18985186525924
103021068,-32.95369410865072,148.00147241752495
103021069,-33.90015880868161,146.9843629954488
103031070,-33.47864595086463,150.12477324837695
103031071,-33.30739038972912,150.051403948405
103031072,-32.60394535688942,149.60113921134118
103031073,-32.74829397923902,150.0281289537814
103031074,-32.40577453624789,149.5433451624739
103031075,-33.16046650225283,150.385431955224
103041076,-33.60785915738872,149.14389743675255
103041077,-33.301299819863125,149.11262315089354
103041078,-33.24942183554629,149.12587433789696
103041079,-33.14654349924756,148.84758415589246
104011080,-29.677215184806467,152.93544823482392
104011081,-29.634877602695035,152.73794580960205
104011082,-29.420560372585708,153.26624958899967
104021083,-30.44794905560771,152.71987301936647
104021084,-30.282147197616478,153.10420017117156
104021085,-30.31515304060634,153.09580756820475
104021086,-30.20841172776209,153.0328733409961
104021087,-30.21361390282816,152.62050824497294
