,SA4s,AREA_SKM,FEMALE,BORN_ELSEWHERE,NON_ENGLISH_LANGUGE,HIGH_SCHOOL_COMPLETE,AGE_UNDER_15,AGE_15_24,AGE_25_34,AGE_35_44,AGE_45_64,AGE_OVER_65,HIGH_SCHOOL_TOTAL,MEDIAN_AGE,MEDIAN_MORTGAGE_REPAY,MEDIAN_TOT_PRSNL_INC,MEDIAN_RENT,MEDIAN_TOT_FAM_INC,AVERAGE_NUM_PSNS_PER,MEDIAN_TOT_HHD,AVERAGE_HOUSEHOLD_SIZE,LEVERAGE_RATIO,MARRIED,DEFACTOR,NOT_MARRIED,AUSTRALIAN_TOTAL,AUSTRALIAN_ABORIGINAL_TOTAL,CHINESE_TOTAL,CROATIAN_TOTAL,DUTCH_TOTAL,ENGLISH_TOTAL,FILIPINO_TOTAL,FRENCH_TOTAL,GERMAN_TOTAL,GREEK_TOTAL,HUNGARIAN_TOTAL,INDIAN_TOTAL,IRISH_TOTAL,ITALIAN_TOTAL,KOREAN_TOTAL,LEBANESE_TOTAL,MACEDONIAN_TOTAL,MALTESE_TOTAL,MAORI_TOTAL,NEW_ZEALANDER_TOTAL,POLISH_TOTAL,RUSSIAN_TOTAL,SCOTTISH_TOTAL,SERBIAN_TOTAL,SOUTH_AFRICAN_TOTAL,SPANISH_TOTAL,SRI_LANKAN_TOTAL,TURKISH_TOTAL,VIETNAMESE_TOTAL,WELSH_TOTAL,OTHER_TOTAL,LOW_ENGLISH,CHRISTIANITY,ISLAM,HINDUISM,JUDAISM,BUDDHISM,OTHER_RELIGION,NO_RELIGION,FAMILY_COUPLE_CHILDREN_DEPENDENTS,ONE_PARENT_FAMILIES,Owned_outright_Total,Owned_with_a_mortgage_Total,Rented_Real_Estate_Agent_Total,HOUSING_PUBLIC_HOUSING,HOUSING_SHARE_HOUSE,HOUSING_CO_OPERATIVE,HOUSING_RENTAL,NO_INTERNET_TOTAL,LABOUR_FORCE,LABOUR_FORCE1,DIFF_ADDRESS_1YR,DIFF_ADDRESS_5YR,DIPLOMA_ABOVE,AGRICULTURE_TOTAL,MINING_TOTAL,MANUFACTURING_TOTAL,CONSTRUCTION_TOTAL,RETAIL_TOTAL,REAL_ESTATE_TOTAL,ADMIN_TOTAL,PUBLIC_ADMIN_TOTAL,EDUCATION_SECTOR_TOTAL,HEALTHCARE_TOTAL,WHITECOLLAR,BLUECOLLAR,NOT_USE_PUBLIC_TRANSPORT
0,101.0,51895.5631,0.5013457135937636,0.1251993438218266,0.0593621911598726,0.34870203753375706,0.17712698144331782,0.10520327357968955,0.1020731757469967,0.11614262279350951,0.2935209259606202,0.20593302047586626,0.34870203753375706,44.0,1625.0,655.0,250.0,1561.0,0.8,1.228,2.4,0.3308224755700326,0.49628249179818684,0.11646251108134516,0.3872420554034904,0.4149869998126511,0.004624319717788552,0.008033156189597108,0.005428549233925691,0.015568238417495647,0.402763625064544,0.005515369465781405,0.005291464657311406,0.04349236667382553,0.006077416229899974,0.0032443349798714147,0.007178662328701397,0.13235058923520515,0.022970805554667045,0.000987008951622853,0.002892484566561416,0.006040860342802832,0.0049487532157756935,0.0031575147480157007,0.005963179082721403,0.006068277258125688,0.002531495181477132,0.10518042615025383,0.0027691084476085598,0.0020060043044557055,0.002755399989947131,0.0008864802621057104,0.0004889349899242836,0.0011058155846885667,0.006612046078695686,0.05047911059526693,0.03781159896346582,0.5918215341591917,0.005593050725862833,0.004487235141174267,0.0006625754536357115,0.007886932641208537,0.005734704788364261,0.28146662219033736,0.28303060677807923,0.5578359420666363,0.38427146484588565,0.32296589680350873,0.13050820687895612,0.026667800605037116,0.06533914881726179,0.00643915003219575,0.25287635617004217,0.18633442272412495,0.568,0.049,0.13400862427169227,0.34139742749240526,0.08959049071301281,0.0650715540533599,0.005105867124174278,0.04425769732584062,0.09391918963621981,0.09784361869343224,0.01461901190684104,0.030676296243026948,0.14065277021543265,0.07546820904262423,0.1162432324145512,0.14557468139259652,0.13623465223927655,0.799967125201615
1,102.0,1681.0724,0.5155735103864085,0.14662411209021894,0.058641711621549054,0.32833133985891083,0.18437400834818268,0.11626431029853297,0.10764151634242194,0.12014548294969121,0.26238801962555225,0.20919276490834085,0.32833133985891083,42.0,1750.0,600.0,350.0,1560.0,0.8,1.258,2.5,0.34777424483306835,0.4648845757485992,0.10466828826648754,0.4304471359849133,0.4184374008348183,0.004372421705274978,0.012711450679815462,0.0031702345790514314,0.013703102497131837,0.4344197768935973,0.007506041447994728,0.006136036321917641,0.03405790026118583,0.007191764102814461,0.0026057558522713403,0.006886640466717114,0.1289208387238509,0.025142187614421364,0.0023250421070617816,0.002779676324846828,0.00046073669050699344,0.010005004027631997,0.005785144140405692,0.009977542900383236,0.005382380940757195,0.0033563599970708132,0.10345522005516636,0.0012113408353064661,0.004396831596162765,0.004967412795664803,0.0009702931627895623,0.0008024751629360216,0.0012510069079991212,0.007612834720628799,0.055404349842556204,0.03433637158197028,0.6156754216808651,0.0031427734518026705,0.003533331706007274,0.0010862401445065541,0.00969988039153465,0.0036523299240852395,0.28096394659115875,0.2958950255493974,0.7037686240140227,0.34729198334544975,0.33995605049236666,0.17118828894322913,0.029599828167338575,0.04907970391910647,0.005526733196748397,0.26785242217963123,0.1643893331570947,0.56,0.068,0.13428834948161994,0.36629311222365146,0.06423386759761092,0.00797317917087533,0.005458726440437558,0.06256044357525091,0.11264175137721806,0.1109726132399189,0.017429240721239605,0.03567514130364703,0.062345533085469904,0.07670871748583381,0.15339594392268954,0.12676361461664265,0.13553286791808042,0.7378521845651286
2,103.0,70297.0604,0.5018748029395358,0.0753801751109602,0.03548786107540443,0.28475661516819867,0.19842351628628943,0.11960418131988067,0.11203705949407,0.11472920860517571,0.26091533069777595,0.19434406150711844,0.28475661516819867,41.0,1500.0,594.0,235.0,1473.0,0.8,1.166,2.4,0.3216123499142367,0.48493902526403276,0.109346115816173,0.40566470343780003,0.45334820887196525,0.006485411462249279,0.007062647037423298,0.0017802139167131528,0.011355533457835123,0.40663093303582254,0.004865271276466736,0.0038369188232155417,0.03622031966238995,0.0035410249569498677,0.0016783488152118551,0.005558924110499381,0.12878659261235478,0.015774538575343795,0.00081977153112949,0.0020033469961921856,0.0003589532148140962,0.003875724576168417,0.0027891634934879097,0.0052096723339235046,0.003967888239431496,0.0017462588828793869,0.09712109820280856,0.0007858164972957241,0.0020373020300259513,0.001809318231427809,0.0007518614634619582,0.00027649098978923625,0.0010574567679658509,0.005112657951541316,0.033562125585117994,0.04009009009009009,0.6728772040454998,0.002381703087482719,0.0033566976304237103,0.00027164027067012685,0.00549101404283185,0.0034197569789721325,0.20450146734253352,0.30303030303030304,0.5943105756358769,0.37033419848553767,0.31018382254568805,0.14816846386428706,0.03716586840767399,0.06461884247986514,0.007104059080084553,0.27899820726192703,0.22346346292778207,0.557,0.062,0.13198635013379814,0.33416640070704345,0.05912228017491175,0.09639922583935008,0.0535074808487953,0.06086664271558868,0.071795287818559,0.09907633826648278,0.011229965116413828,0.02738535352950039,0.07078702469665187,0.09190260410027003,0.1318970412692526,0.13139142877931653,0.1476219349518566,0.8024267850313489
3,104.0,13229.7578,0.5114463489081944,0.1134802770603428,0.05097293965719653,0.29405376849025594,0.1750924512796431,0.10383159192298662,0.09357390232448931,0.10778645221883071,0.2894678915238319,0.2302697229396572,0.29405376849025594,46.0,1500.0,520.0,288.0,1249.0,0.8,1.013,2.4,0.37018756169792694,0.46653898152320866,0.11392314310295383,0.4195583596214511,0.42140907490021134,0.007931732801127024,0.00704390702042733,0.0013427447757689598,0.013522833998591218,0.42106421695233626,0.004593214369570321,0.005304942474759333,0.04428856539093684,0.0033678680441418174,0.0020031110589340223,0.01130693824841512,0.12798632308053534,0.017815214839164123,0.0005869922517022776,0.001078598262502935,0.0002788213195585818,0.0033385184315567035,0.00316242075604602,0.006603662831650622,0.004116283165062221,0.0018270133834233388,0.11200545902794083,0.000359532754167645,0.002267257572200047,0.002956973467950223,0.0005356304296783282,0.00036687015731392343,0.0007557525240666824,0.006310166705799484,0.05069411833763794,0.058838743049269365,0.5610398567738906,0.003866811458088753,0.0023699812162479455,0.0007337403146278469,0.009832120216013148,0.013801655318149801,0.3059843860061047,0.25139988414751885,0.7895959126799814,0.4017514627814159,0.27738598054791336,0.15261363196032085,0.030534351145038167,0.07052350137559577,0.008641066377339482,0.2812415236176231,0.18946409888789864,0.503,0.079,0.1443357783211084,0.35982810995035935,0.057947146103054424,0.05839542207542822,0.004339811045395192,0.04347492126891466,0.09455411321914126,0.11851908748751824,0.016379906290805747,0.03410400184345956,0.06590367923803672,0.08762193716875336,0.16404869805668637,0.11430940361587227,0.12447170697346795,0.8092403410400184
4,105.0,339363.6925,0.503607871399819,0.05971224918482321,0.03517345028520202,0.2558029161796114,0.19892071471888487,0.11386108157041282,0.1230982870301198,0.11125954701658479,0.2655323038522047,0.187257754067095,0.2558029161796114,40.0,1278.0,590.0,190.0,1386.0,0.8,1.11,2.4,0.28783783783783784,0.44588286632373747,0.11877338904830541,0.4353437446279571,0.47869993584053294,0.026876664410831523,0.006978440661281959,0.0015820142557062375,0.007769447789135077,0.36744917779203545,0.005132757362958015,0.003436486522117438,0.03507677163624219,0.0031376616071507046,0.0008964747449002013,0.006477469480308317,0.10881621388832736,0.013587744662899129,0.00070311744698055,0.00154685838335721,0.0002548800745304494,0.003963824607352851,0.0028300477240967136,0.003664999692386117,0.002592745585740778,0.0008876857768129444,0.08552544845709666,0.0007646402235913482,0.001335923149263045,0.001274400372652247,0.0013710790216120725,0.00021972420218142189,0.0008349519682894031,0.00337496374550664,0.02941667618804876,0.04194877833382396,0.6558415876391953,0.003533165171077264,0.005264591884266868,0.0002988249149667338,0.004737253799031456,0.003383752713593897,0.20865889135956547,0.2765310810333251,0.7788396823260196,0.36483996120271583,0.2818137730358875,0.11794374393792434,0.04255577109602328,0.07643064985451019,0.018695441319107664,0.30317652764306496,0.2610329776915616,0.551,0.07,0.12621981622622694,0.30492734525251086,0.04839262319862945,0.12743271886441004,0.041899501145438584,0.03817414948508789,0.06416597083948873,0.09645235189586143,0.008799537542552508,0.02614169182349541,0.07716188151668915,0.09499646733894278,0.14130644228916436,0.1338999288093585,0.13527979679905783,0.8090436123065066
5,106.0,21491.2915,0.5040772010811796,0.08367373280286695,0.03133826343122665,0.2657431591095454,0.20220867373280288,0.11957512072159626,0.11997372976584565,0.12330686063109303,0.25948309897652383,0.17546010872536216,0.2657431591095454,39.0,1733.0,599.0,290.0,1548.0,0.8,1.286,2.6,0.3368973561430793,0.4908225955526559,0.11531560919915185,0.39385635839721633,0.45770568226683267,0.005462842044522732,0.005944969174233912,0.0018753606462781304,0.011487533027606524,0.42977267895647947,0.005880432471831627,0.003826646824794242,0.04323199805630638,0.0034508154402162357,0.0015944361769976007,0.004308773954505421,0.11276839675646126,0.014122148996264464,0.0006074042579038479,0.0011996234093600996,0.0006605521304704346,0.003917757463479819,0.003982294165882103,0.006730798432897015,0.006890242050596775,0.0016741579858474808,0.10632231906945667,0.0005428675555015641,0.00259665320253895,0.002539709053360464,0.0005276824490539679,0.0002847207458924287,0.0009149026634676709,0.007835514926959638,0.03488778206335227,0.027176625379973684,0.6480547878640629,0.0022625808606918335,0.002778874479910104,0.00044796064020408784,0.006225893643514441,0.0031736872475476054,0.24500409997874084,0.30767700592506286,0.6105809641532757,0.33302447440731037,0.34656101561335123,0.174867403667966,0.03464545125354123,0.04755362429974226,0.004015166038298506,0.28311713208511724,0.17786014015805057,0.569,0.07200000000000001,0.1383908505218998,0.361618753817725,0.04807193642827269,0.03361389975307752,0.08954094046825153,0.06701151704125588,0.08501703224411081,0.10094082872231133,0.01513977254294108,0.03712848980768884,0.06611034010417606,0.06717372888993024,0.1167204368905791,0.10338020469523491,0.17229021775442646,0.8082025124813006
6,107.0,1538.9189999999999,0.5076935133256557,0.1985526109562717,0.14419715564883778,0.3578471791586881,0.18318943487771472,0.13572338787164304,0.12230232986023565,0.12535861039748683,0.2547377459164412,0.17867826940244094,0.3578471791586881,39.0,1950.0,591.0,330.0,1679.0,0.8,1.352,2.6,0.3605769230769231,0.4836790144134588,0.09280350612734835,0.4235081744503066,0.36263092260829866,0.004228365826899358,0.019772124813454448,0.008739531302173129,0.016695400928128004,0.37042324544965144,0.0071245068042276845,0.005213053759190988,0.03943521843717419,0.014119539070645396,0.0037513543718099857,0.008518061698024491,0.10961723237953758,0.05288694147069446,0.001659318418775171,0.007161986275698992,0.030239119027986944,0.011942322500630336,0.004320360893238022,0.007056362310643488,0.007894539581729098,0.002480459566464732,0.09699005771838606,0.008064900815689589,0.0025213462626152493,0.010409071394985928,0.0013765187704007577,0.005325492173604912,0.0048246301457610715,0.009584523022617157,0.08203234137665506,0.1031506332154992,0.6069902621518668,0.017966295733473258,0.004950697458891834,0.0004770114550893715,0.011155253599732873,0.0033697452077384887,0.2768812991066257,0.31286575917839443,0.6070103277149372,0.35502621381354,0.32213547602765746,0.15771977813236077,0.06630385229085936,0.04765025453992858,0.004815363574196489,0.2861579667198541,0.16668566218372463,0.57,0.069,0.12855119754392372,0.33546735396373084,0.09893535962195829,0.004735688873879888,0.020215030118352954,0.05974193244378824,0.0953342076949054,0.10065891259787484,0.014670425897856767,0.03353464592283105,0.0727945276484124,0.10932922854607284,0.1470576685960214,0.13766209871411342,0.13585286240945302,0.778522119515279
7,108.0,18851.4995,0.513197393037733,0.09677145725043708,0.026795349692037267,0.2635520096512269,0.16353834336313214,0.09530115315196441,0.08135682678215465,0.0975961470492599,0.2844048802786038,0.2778167869142935,0.2635520096512269,50.0,1450.0,491.0,270.0,1174.0,0.8,0.936,2.3,0.3872863247863248,0.48365495672034986,0.10385169420039711,0.41251930389192415,0.4450874406812409,0.010815217647419191,0.006065004406199782,0.0014750166116088048,0.01181427043227883,0.4369253679294631,0.004335512085239937,0.005042389055659493,0.03867559530822192,0.003364734379197082,0.0019085678201327986,0.003322321760971909,0.1175065150494107,0.015593705967455384,0.0005372264975188619,0.00166822965019015,0.0002733257618955613,0.005188476962879534,0.0024175192388348784,0.005876503880754567,0.0036521976805010343,0.0014844416378810656,0.10294484945876786,0.0003581509983459079,0.002012243109127667,0.0024976319621490945,0.0005183764449743403,0.00018850052544521468,0.0007210145098279461,0.005956616604068784,0.03347769331907013,0.01704407109812515,0.6285832771758851,0.0010980155607183755,0.0019368428989495808,0.0005325139843827314,0.007393933110588545,0.0032469215507938227,0.2594049980914322,0.22294213954784547,0.8548121292023731,0.4397835399143279,0.2554804957943869,0.14817436795814784,0.028833347332045452,0.05701875427460674,0.008375229478887943,0.2591881546897685,0.22040772248953097,0.455,0.081,0.1372500546718264,0.35666473334410925,0.05003553519958937,0.04394552319309601,0.006607335490830636,0.04863807982740022,0.10196871628910464,0.12001078748651564,0.016531823085221144,0.036529126213592236,0.051092233009708735,0.08909115426105717,0.17173678532901834,0.10177143368787141,0.1160173608983935,0.7989347357065804
8,109.0,97797.6754,0.5072666511230279,0.08469556056406138,0.04532697771214908,0.2892066699481015,0.18517654983031528,0.11410757925096932,0.10720793070991252,0.11086068581988377,0.2691640112950442,0.21341416025491566,0.2892066699481015,43.0,1300.0,600.0,200.0,1422.0,0.8,1.116,2.3,0.29121863799283154,0.4937322685063677,0.10722007673753015,0.3990726506942622,0.4170444634422252,0.006312444409903025,0.005880676666407606,0.002167474072347003,0.013782026372373773,0.3903094047649888,0.005155306857335302,0.003557766206402252,0.06231272074125886,0.004162241047295839,0.002012037684688652,0.007365957704031847,0.12761327426750602,0.02574199286719688,0.0006649223249829452,0.0015802699411932334,0.00025906064609725136,0.0021502033626071863,0.0028669378168095817,0.005241660406034386,0.004239959241125014,0.0013384800048357988,0.10972081897705586,0.00095852439055983,0.0015543638765835083,0.0020897558785178275,0.001364386069445524,0.0002417899363574346,0.0006908283895926703,0.004559467371311624,0.03919587575451413,0.06555872756933116,0.6115126551125618,0.0028151256875901315,0.008393564933550944,0.00034541419479633515,0.006580140410870185,0.00559570995570063,0.26354239527473383,0.29067604585883866,0.5626623778300136,0.3684486612233727,0.3056379145189983,0.16024266751813165,0.02282990466633216,0.06456689321716919,0.0077544131733795554,0.2820097614377594,0.21237969256032477,0.563,0.057,0.13789880957579675,0.3361310776701573,0.05726087615582841,0.11385229540918164,0.0031936127744510976,0.0824750499001996,0.08303393213572854,0.09996007984031936,0.009920159680638722,0.02780439121756487,0.06135728542914172,0.08351297405189621,0.12796407185628741,0.14020362166783243,0.1462310993670285,0.809061876247505
9,110.0,99145.9163,0.5083803806009198,0.07016606537963703,0.0368373220236292,0.2903087218749139,0.19626008647517282,0.12172619867257856,0.11132714604389854,0.11160805265621988,0.2635069262757842,0.195571589876346,0.2903087218749139,41.0,1309.0,579.0,220.0,1378.0,0.8,1.107,2.4,0.29561878952122855,0.47622186953159973,0.11004761323403736,0.413754934277459,0.46921869405965133,0.014039822643276143,0.00954531684613478,0.0006664647076643442,0.008487786070336813,0.39184820026989065,0.005772355484563906,0.0039051527085456196,0.04468067527746413,0.0020930296604334776,0.0010905786125416542,0.004318250667841701,0.11485775660268238,0.010795626669604251,0.0013549613064911458,0.0016193440004406378,0.0001156674286029027,0.0018947426399713585,0.0027594943680978217,0.004389854314119688,0.0022252210074082232,0.0012723417146319298,0.10231059458566275,0.00040758998650546665,0.0020489658781085622,0.001608328054859409,0.0007821321362672469,0.00021481093883396216,0.0010024510478918234,0.0046487290352785655,0.03329569551926413,0.06115079676583719,0.6672468398006114,0.004169535402495111,0.003778469334361488,0.00028641458511194953,0.005408829280383355,0.0035911982594805983,0.2077221778524414,0.2824620206329169,0.6694695989650712,0.36352119685704376,0.28090548509207175,0.1571176497202407,0.034460916645301404,0.07223973336148522,0.010662524318699382,0.3121239084862835,0.24179950834753494,0.557,0.064,0.14051300344454726,0.33511877556935354,0.0674273348743422,0.14227808120023688,0.02147792327433046,0.05352372178719484,0.0669737448180562,0.09980917286306508,0.011107455418832665,0.02930841613476344,0.05659011647035599,0.10374416003158518,0.12778837928538528,0.13936823552091654,0.14361488254248023,0.7970652102388629
