SA3s,AREA_SKM,FEMALE,BORN_ELSEWHERE,NON_ENGLISH_LANGUGE,HIGH_SCHOOL_COMPLETE,AGE_UNDER_15,AGE_15_24,AGE_25_34,AGE_35_44,AGE_45_64,AGE_OVER_65,HIGH_SCHOOL_TOTAL,MEDIAN_AGE,MEDIAN_MORTGAGE_REPAY,MEDIAN_TOT_PRSNL_INC,MEDIAN_RENT,MEDIAN_TOT_FAM_INC,AVERAGE_NUM_PSNS_PER,MEDIAN_TOT_HHD,AVERAGE_HOUSEHOLD_SIZE,LEVERAGE_RATIO,MARRIED,DEFACTOR,NOT_MARRIED,AUSTRALIAN_TOTAL,AUSTRALIAN_ABORIGINAL_TOTAL,CHINESE_TOTAL,CROATIAN_TOTAL,DUTCH_TOTAL,ENGLISH_TOTAL,FILIPINO_TOTAL,FRENCH_TOTAL,GERMAN_TOTAL,GREEK_TOTAL,HUNGARIAN_TOTAL,INDIAN_TOTAL,IRISH_TOTAL,ITALIAN_TOTAL,KOREAN_TOTAL,LEBANESE_TOTAL,MACEDONIAN_TOTAL,MALTESE_TOTAL,MAORI_TOTAL,NEW_ZEALANDER_TOTAL,POLISH_TOTAL,RUSSIAN_TOTAL,SCOTTISH_TOTAL,SERBIAN_TOTAL,SOUTH_AFRICAN_TOTAL,SPANISH_TOTAL,SRI_LANKAN_TOTAL,TURKISH_TOTAL,VIETNAMESE_TOTAL,WELSH_TOTAL,OTHER_TOTAL,LOW_ENGLISH,CHRISTIANITY,ISLAM,HINDUISM,JUDAISM,BUDDHISM,OTHER_RELIGION,NO_RELIGION,FAMILY_COUPLE_CHILDREN_DEPENDENTS,ONE_PARENT_FAMILIES,Owned_outright_Total,Owned_with_a_mortgage_Total,Rented_Real_Estate_Agent_Total,HOUSING_PUBLIC_HOUSING,HOUSING_SHARE_HOUSE,HOUSING_CO_OPERATIVE,HOUSING_RENTAL,NO_INTERNET_TOTAL,LABOUR_FORCE,LABOUR_FORCE1,DIFF_ADDRESS_1YR,DIFF_ADDRESS_5YR,DIPLOMA_ABOVE,AGRICULTURE_TOTAL,MINING_TOTAL,MANUFACTURING_TOTAL,CONSTRUCTION_TOTAL,RETAIL_TOTAL,REAL_ESTATE_TOTAL,ADMIN_TOTAL,PUBLIC_ADMIN_TOTAL,EDUCATION_SECTOR_TOTAL,HEALTHCARE_TOTAL,WHITECOLLAR,BLUECOLLAR,NOT_USE_PUBLIC_TRANSPORT,2PP
10102,6511.1906,0.4971306971795364,0.17173954753972545,0.11956881966126527,0.4400586070363329,0.19598472030838465,0.11996999877902008,0.13598227834853746,0.14037780607350303,0.28518602501264584,0.1226387120406063,0.4400586070363329,38.0,2080.0,930.0,300.0,2296.0,0.8,1.8780000000000001,2.6,0.27689030883919064,0.498197886837168,0.11822356077811792,0.3835044929396663,0.3779107289250144,0.004308314873279728,0.012488880361410055,0.01060508276499625,0.01602972213985453,0.3634333955451675,0.009715511677800841,0.005546737367218433,0.045071601751234064,0.0104306570616246,0.004290872302942562,0.018960073956498232,0.1286563988069282,0.04060630374491985,0.0013081927752873663,0.0021628787218084455,0.021122952678306675,0.006506078735762502,0.005075787968114981,0.007622403237341055,0.008634072316896618,0.0031919903717011733,0.09839353927194712,0.0075003052449809015,0.002127993581134116,0.004587395998674365,0.001814027315065148,0.000767473094835255,0.002005895588773961,0.00668050443913415,0.07856133679859062,0.05626650416412757,0.5647904275173989,0.011163245015785526,0.011843505258934958,0.0006802602431494305,0.008407318902513474,0.010814393609042228,0.29245957684324364,0.35681155579114765,0.4135728542914172,0.27762842758688105,0.40911090473630185,0.1648174397575639,0.03054890268341561,0.055427929028789284,0.0049367026736399635,0.2826140085048145,0.13123808592795347,0.6779999999999999,0.04,0.14480173953011474,0.3680237594357134,0.13999037866813274,0.0179838145668898,0.0026309654644153593,0.036234056016252035,0.1012089119792187,0.08089386219069504,0.014986512139074832,0.028507676424551237,0.2527392013854198,0.07173543810570486,0.09544743064575216,0.1889030367514957,0.1325286494217788,0.8380457588170647,0
10103,14283.4221,0.4830114633894454,0.1287307652587008,0.05308272229680884,0.3540225136837757,0.16890426520706392,0.11205204998450892,0.11169059175875247,0.12021067850872665,0.293297531756687,0.19410306723123003,0.3540225136837757,44.0,1300.0,669.0,220.0,1539.0,0.8,1.176,2.3,0.2763605442176871,0.4749031817146329,0.12521831574151415,0.3999544384539449,0.4127852938139007,0.0014974697924197047,0.009088092533305794,0.003201487142414541,0.01719508416812971,0.3921305380563875,0.002788392027264277,0.005628420943922338,0.05401218630589693,0.00459568315604668,0.003562945368171021,0.002685118248476712,0.1221212434162966,0.023030052669627186,0.0014458329030259216,0.005112052049984509,0.00123928534545079,0.0031498502530207576,0.0027367551378704945,0.008416812971186616,0.006919343178766911,0.004027677372715068,0.11189713931632758,0.0017040173499948362,0.0023236600227202315,0.0021171124651450995,0.0005163688939378292,0.0008261902303005268,0.0007745533409067438,0.005886605390891253,0.05587111432407312,0.037304452466907334,0.5572653103377052,0.0033563978105958896,0.0007229164515129608,0.0007229164515129608,0.009501187648456056,0.003769492925746153,0.3027470825157493,0.28868552412645593,0.521805661820964,0.3915139826422373,0.3007301281168205,0.1210910593745695,0.012949442071910731,0.07948753271800524,0.005372640859622539,0.25582036093125776,0.19699683151949304,0.606,0.034,0.1366120218579235,0.32042674993494663,0.062456489308801585,0.09972445951674437,0.0041331072488342505,0.03592623993217465,0.07227638830012717,0.09262399321746503,0.02225519287833828,0.03338278931750742,0.08319203052140738,0.07524374735057228,0.08075455701568461,0.1578023339874006,0.1592481668904265,0.7735269181856719,0
10104,9864.868,0.5100512472040545,0.1253008295818115,0.03406098700416207,0.31406608341119513,0.15023075398510716,0.08591692856536141,0.07221325632096039,0.09261304113933012,0.3158356691865568,0.28333191766471305,0.31406608341119513,52.0,1387.0,524.0,250.0,1211.0,0.7,0.961,2.2,0.3608220603537981,0.4917344013821809,0.12341461499195035,0.3848313503749951,0.4103740196494805,0.007587983804750984,0.005775927970780599,0.003921402078201536,0.0184461621223704,0.4302924771369518,0.003949715450607322,0.005577734363940089,0.047439055465896544,0.004006342195418897,0.003114470964636598,0.002434950026897704,0.12956199212888247,0.017922364732863332,0.0004954840171012768,0.0011891616410430645,0.0005379540757099578,0.004501826212520173,0.0026048302613324273,0.005549420991534302,0.005690987853563238,0.002392479968289023,0.1132676463093519,0.0007644610549562557,0.0023358532234774485,0.0025623602027237463,0.0004954840171012768,0.0003539171550723407,0.0011608482686372775,0.007573827118548091,0.04143662051586965,0.015704440176251267,0.5432062062912314,0.0009909680342025536,0.001783742461564597,0.0007644610549562557,0.009414196324924264,0.004360259350491237,0.3355134630085789,0.21175062447960036,0.7597924773022049,0.4642794081293922,0.25472331108521384,0.11826817812621393,0.02599145389695236,0.06833350990571035,0.007310096408517852,0.2368541865310591,0.19249920542430346,0.465,0.062,0.1295619917249251,0.34221714937936937,0.07179288169420113,0.049513265890437114,0.002557740026722657,0.057873640007635035,0.09914105745371254,0.12635999236495515,0.01473563657186486,0.03649551441114717,0.06539415919068524,0.07795380797862188,0.14479862569192595,0.10723689798691922,0.1257396868541012,0.7819431189158236,0
10105,9099.9086,0.4941646278016817,0.09246604235214713,0.04139598976349166,0.2862847661632779,0.17984195281082144,0.11209539075902022,0.11271408082342026,0.11600438707500213,0.2766388256137687,0.20284597429624004,0.2862847661632779,43.0,1517.0,618.0,250.0,1491.0,0.8,1.178,2.4,0.3219439728353141,0.4871102876017079,0.10315797953758156,0.4096511721582212,0.4316488090216261,0.00320593942461824,0.006946202086672853,0.0020810483984364013,0.009842796479091087,0.4070136955482437,0.005793188784836469,0.004583930931690993,0.03259371748361877,0.006749346157091032,0.002362271154981861,0.004780786861272814,0.13768666160465706,0.01451109423774572,0.002024803847127309,0.001968559295818217,0.0007593014426727411,0.005286987823054643,0.002531004808909137,0.0044995641047273546,0.003937118591636435,0.00174358109058185,0.09989032312494726,0.0005624455130909193,0.001659214263618212,0.002193537501054585,0.0007030568913636491,0.0003374673078545516,0.0003093450322000056,0.006383756573581935,0.036980792485727935,0.049574209245742094,0.6695913833347394,0.0031496948733091483,0.003290306251581878,0.00036558958350909763,0.006833712984054671,0.0037402626620546132,0.20509575634860366,0.2804878048780488,0.6417045924700041,0.3776176024279211,0.31441578148710164,0.13975720789074356,0.04021244309559939,0.060698027314112286,0.00849772382397572,0.26836115326251897,0.23452200303490134,0.561,0.059,0.13206206661361827,0.33602364442423555,0.05947343676539728,0.08151609553478713,0.013888888888888888,0.05159657320872274,0.08794132917964692,0.09942886812045693,0.01278556593977155,0.029789719626168224,0.10429646936656282,0.07437694704049844,0.14336708203530635,0.12424421384178408,0.14764194718636633,0.8006230529595015,0
10106,12136.1738,0.5079572644816649,0.08146458182627568,0.034138333982527407,0.3300595403705971,0.2017416949529798,0.10912024929052362,0.09095208947749152,0.12208558232708253,0.28006232263090536,0.19612152913026545,0.3300595403705971,43.0,1560.0,662.0,225.0,1637.0,0.8,1.288,2.5,0.3027950310559006,0.5225896414342629,0.10820717131474104,0.3694422310756973,0.4678927160425129,0.002587502086695231,0.005759278838128095,0.0046185521117355745,0.013939124144454956,0.4129430749540927,0.0031439541483501195,0.0046185521117355745,0.03847866006343553,0.003255244560681097,0.002337098658950532,0.002559679483612487,0.14370374492237495,0.013076623448889877,0.00019475822157921096,0.007011295976851593,0.0005564520616548885,0.004034277446997941,0.0019475822157921094,0.004395971287073619,0.0043403260809081285,0.0016415335818819206,0.10163596906126536,0.001975404818874854,0.00144677536030271,0.0012241945356407545,0.0004173390462411663,0.0005008068554893996,0.000723387680151355,0.005314117188804184,0.03374881753936898,0.02800546448087432,0.6722497356852707,0.009153636414222914,0.0011407267263925213,0.0006677424739858661,0.0042568582716598965,0.003450002782260309,0.22180179177563847,0.3092675791453349,0.4809405058781617,0.3807815600671653,0.35651045641886736,0.0994504655777744,0.01595176308960464,0.0715921233399481,0.0064112349259655005,0.22378262860631964,0.20470157227904134,0.5920000000000001,0.042,0.12605160237472215,0.3137784530542191,0.08732546942705825,0.14218999631313753,0.00620621850804965,0.035086641268280684,0.09032813076072264,0.08516652328868134,0.01087624431608701,0.024701978616197617,0.12314120683298513,0.07902175248863218,0.10335504485682684,0.1663513438317289,0.13914083801680485,0.7744869116381959,0
10201,988.4263,0.5156548538032452,0.17041992747836476,0.06908484321484977,0.3757697290198932,0.17888472845793926,0.11237304277356804,0.10477187627548756,0.12184344554666288,0.2690162256807037,0.21315208839831296,0.3757697290198932,43.0,1900.0,632.0,360.0,1691.0,0.8,1.33,2.5,0.35714285714285715,0.4789206878850102,0.100367363963039,0.42067986396303897,0.39818281840606196,0.003785794987370825,0.01563415023690795,0.003620166456673351,0.014746854536742912,0.4354492378129936,0.007944254168810965,0.00680260036793195,0.03532028417123624,0.008003407215488634,0.0028216003265248177,0.0077667950287779565,0.13549005341520115,0.025128214228673847,0.003478199144646945,0.00287483806853472,0.00047322437342135315,0.008115798004176205,0.004986601834927508,0.010529242308625106,0.00599811893311565,0.004134797962769073,0.1083447202948188,0.0012836211129054202,0.005915304667766914,0.005359266028996825,0.0013486894642508562,0.0010588395355302775,0.0013960119015929914,0.008529869330919891,0.06321094567975724,0.034050676848316565,0.5979899794738928,0.003424961402637043,0.00419986631411451,0.0014610802529384276,0.011392876790119076,0.0035255215819890804,0.29481878464150296,0.30343993845477524,0.6258191867350967,0.3542609411094585,0.3398310180057593,0.1648682003734059,0.030457896901996767,0.046201069586405484,0.004968197208949084,0.2570330052846429,0.14972627448498466,0.5720000000000001,0.062,0.1319390884795437,0.3625215982398556,0.08125368210203841,0.009173695804007951,0.003774243808091119,0.05302745393004889,0.10498039004996508,0.1025627249771665,0.01849513780690915,0.035700854241659065,0.06285929189276313,0.08428249073228389,0.16002256487401278,0.1509289985980728,0.12324537275292365,0.6968382313436845,0
10202,692.6461,0.5155120586326197,0.12125432465985644,0.047509815166085836,0.2777802285058891,0.1902661280666486,0.12044768500721564,0.11069238670809098,0.11833025591903355,0.25532035567767186,0.20499360359962945,0.2777802285058891,41.0,1733.0,568.0,340.0,1448.0,0.8,1.19,2.5,0.3640756302521008,0.4496439471007121,0.10931128326855692,0.4410186851692447,0.4399967230264111,0.004984780978428691,0.009629260853399544,0.0026467863602276237,0.012540725849649931,0.433329342147552,0.0070454932160344845,0.0054448176553253975,0.03271932091024243,0.006339683519973784,0.002382107724204861,0.0059426655659396395,0.12195383248363087,0.025163376039021197,0.001121733266953612,0.0027098050830901862,0.00047264042146921844,0.011986161088459379,0.006642173389714084,0.00937088408966304,0.004707498597833417,0.0024955414253574736,0.09820837770901734,0.0011280351392398682,0.0027728238059527488,0.004556253662963266,0.0005797722503355747,0.0005482628889042935,0.0011280351392398682,0.006616965900569059,0.04708128785062042,0.034405696169637755,0.634522916758569,0.0028925593793916174,0.0028169369119565428,0.0006932059514881872,0.007902547846965334,0.003762217754894979,0.2661847834991776,0.2878380291660768,0.7913420679886686,0.339654606116134,0.3401559285701938,0.17812505402181614,0.028713675730807124,0.05222397012809653,0.006050443411067126,0.2796514944595225,0.18042422251802168,0.5479999999999999,0.07400000000000001,0.13680393581360967,0.3703654137829949,0.04384984364608832,0.0065854107822669785,0.007429694215890948,0.07345265872528553,0.12131585410782267,0.120532973105735,0.016271644357116543,0.03564411150681567,0.06169409308608621,0.06804924475009211,0.14580007368291786,0.1010379183655464,0.14854773353163225,0.784861230504728,0
10301,6984.183000000001,0.4968880113319312,0.08681375284371379,0.04032708074000944,0.3306863544662403,0.19405932094261066,0.1457698416105078,0.12141048203631367,0.11675323002961754,0.2513842984075203,0.17064428896424433,0.3306863544662403,38.0,1638.0,642.0,270.0,1616.0,0.8,1.301,2.5,0.3147578785549577,0.4699190127265716,0.11434631700732742,0.4157668080730171,0.4305919217066575,0.006502983216723183,0.008520410353264368,0.001824269219212774,0.013478130231360259,0.4045370648581362,0.004807485942396017,0.004871871914838821,0.03476842511911405,0.003584152465982745,0.0017598832467699704,0.005515731639266858,0.15083487144267502,0.017706142421771043,0.000643859724428038,0.003648538438425548,0.0004721637979138945,0.004507018070996266,0.003712924410868352,0.006202515345323433,0.0043353221444821215,0.0017384212559557026,0.10074258488217366,0.001201871485599004,0.002360818989569473,0.00197450315491265,0.0013521054212988794,0.0001287719448856076,0.0014379533845559516,0.005451345666824055,0.0396832210155814,0.03584672435105068,0.6373996651929433,0.004163626217967979,0.004442632098553462,0.00030046787139975103,0.007103918959522684,0.004292398162853586,0.22571575739365585,0.3154181184668989,0.5891450248030348,0.3352579852579853,0.3348280098280098,0.18366093366093367,0.034643734643734644,0.058169533169533175,0.00730958230958231,0.2980958230958231,0.18765356265356264,0.578,0.06,0.14658617095205004,0.3684633425990271,0.0749201347862238,0.05213386251163702,0.013474447547650549,0.09005830760938803,0.08128766720564456,0.1017688274780734,0.012788475672497428,0.029202802685089912,0.08510951051006907,0.11426331520407665,0.12832573864471555,0.13499592222174528,0.1453620637850367,0.8194914008525649,0
10302,41000.7206,0.5038130692496747,0.050545756830996096,0.023980772010987424,0.24318707532167125,0.19549660257336995,0.11106693653317913,0.09812780106982796,0.10476001156570768,0.26653534769408704,0.22406751481856296,0.24318707532167125,44.0,1108.0,543.0,175.0,1305.0,0.7,1.025,2.4,0.2702439024390244,0.4929450216565249,0.10371216751255546,0.40326309356150186,0.4815310105537082,0.008963423449472315,0.005204568454532312,0.0011384993494289429,0.008511637993349717,0.4027938412606621,0.004337140378776925,0.00318056961110308,0.036630764782420125,0.003054069683388752,0.0012288564406534625,0.002873355500939714,0.11598236229579298,0.009324851814370393,0.0004156426196327888,0.0014276420413474051,0.00010842850946942315,0.003017926846898945,0.0021685701893884627,0.0037407835766950994,0.002638427063755964,0.0007770709845308659,0.08979687725892728,0.0003072141101633656,0.0015902848055515395,0.0013553563683677894,0.000252999855428654,0.00014457134595923088,0.0005421425473471158,0.003469712303021541,0.023330200954170884,0.040757954951734,0.722947086887379,0.0010662136764493276,0.0018974989157149048,9.03570912245193e-05,0.0036865693219603865,0.002204713025878271,0.16215483591152233,0.27631205673758863,0.6484947111472742,0.4133540674506755,0.27412770920400426,0.0987948294294878,0.033968315676936534,0.08494508698610166,0.01151715424239479,0.2659636505005345,0.26781028282631936,0.531,0.061,0.11136907917588344,0.28743533024990403,0.03789437585733882,0.2004237479150701,0.03971509714646351,0.048144975882432495,0.05504214939367984,0.09480232610557636,0.00815940134337105,0.022359464454762657,0.05711580940359735,0.08790515259432899,0.11333002749853492,0.1389872777215556,0.13967399161486194,0.7727088310868683,0
10303,16044.6246,0.495258731657084,0.0825538487943019,0.030013730369861838,0.24839097228181586,0.1880846134042736,0.10454389427615206,0.10784776452415687,0.1122457736205269,0.2772891101004033,0.21020338110357847,0.24839097228181586,44.0,1517.0,529.0,245.0,1375.0,0.8,1.054,2.4,0.359819734345351,0.4732831698256977,0.11597929961583645,0.41099152300219066,0.4535741869046597,0.0046339998283703755,0.005878314597099459,0.0018021110443662573,0.011306101433107354,0.39925341113876256,0.005299064618553162,0.0032180554363683174,0.03576332274950657,0.004548185016733888,0.0019951943705483572,0.0034111387625504162,0.11248176435252724,0.015575388312022657,0.000557796275637175,0.0013515832832746932,0.0003861666523641981,0.0052347035098257964,0.0027031665665493863,0.005191796104007552,0.0042692868789153005,0.00111559255127435,0.09776452415686948,0.0007937870076375182,0.0016519351240024027,0.0022311851025487,0.00045052776109156433,0.0003861666523641981,0.0013944906890929374,0.0057495923796447275,0.03149403587059126,0.033264033264033266,0.6332489487685574,0.0015661203123659144,0.002145370290912212,0.0003861666523641981,0.0061143053290998025,0.003239509139277439,0.22472753797305411,0.2869049664890875,0.6274756365922666,0.4003970107426436,0.2971742176553013,0.13953759925268566,0.038766931340495095,0.058675852405418026,0.00338626809901915,0.26085941148995795,0.23733068659504905,0.511,0.07200000000000001,0.12164156430400624,0.3149008203481054,0.04198508424638615,0.06963152621618612,0.12006011354781256,0.04519648224423912,0.07302682845374596,0.1004118891239007,0.01191138817766893,0.0308916842925526,0.06629188467104531,0.07224757875987978,0.1060892797506401,0.0981721445121428,0.16038788294859693,0.7934988311254592,0
