SA4s,AREA_SKM,FEMALE,BORN_ELSEWHERE,NON_ENGLISH_LANGUGE,HIGH_SCHOOL_COMPLETE,AGE_UNDER_15,AGE_15_24,AGE_25_34,AGE_35_44,AGE_45_64,AGE_OVER_65,HIGH_SCHOOL_TOTAL,MEDIAN_AGE,MEDIAN_MORTGAGE_REPAY,MEDIAN_TOT_PRSNL_INC,MEDIAN_RENT,MEDIAN_TOT_FAM_INC,AVERAGE_NUM_PSNS_PER,MEDIAN_TOT_HHD,AVERAGE_HOUSEHOLD_SIZE,LEVERAGE_RATIO,MARRIED,DEFACTOR,NOT_MARRIED,AUSTRALIAN_TOTAL,AUSTRALIAN_ABORIGINAL_TOTAL,CHINESE_TOTAL,CROATIAN_TOTAL,DUTCH_TOTAL,ENGLISH_TOTAL,FILIPINO_TOTAL,FRENCH_TOTAL,GERMAN_TOTAL,GREEK_TOTAL,HUNGARIAN_TOTAL,INDIAN_TOTAL,IRISH_TOTAL,ITALIAN_TOTAL,KOREAN_TOTAL,LEBANESE_TOTAL,MACEDONIAN_TOTAL,MALTESE_TOTAL,MAORI_TOTAL,NEW_ZEALANDER_TOTAL,POLISH_TOTAL,RUSSIAN_TOTAL,SCOTTISH_TOTAL,SERBIAN_TOTAL,SOUTH_AFRICAN_TOTAL,SPANISH_TOTAL,SRI_LANKAN_TOTAL,TURKISH_TOTAL,VIETNAMESE_TOTAL,WELSH_TOTAL,OTHER_TOTAL,LOW_ENGLISH,CHRISTIANITY,ISLAM,HINDUISM,JUDAISM,BUDDHISM,OTHER_RELIGION,NO_RELIGION,FAMILY_COUPLE_CHILDREN_DEPENDENTS,ONE_PARENT_FAMILIES,Owned_outright_Total,Owned_with_a_mortgage_Total,Rented_Real_Estate_Agent_Total,HOUSING_PUBLIC_HOUSING,HOUSING_SHARE_HOUSE,HOUSING_CO_OPERATIVE,HOUSING_RENTAL,NO_INTERNET_TOTAL,LABOUR_FORCE,LABOUR_FORCE1,DIFF_ADDRESS_1YR,DIFF_ADDRESS_5YR,DIPLOMA_ABOVE,AGRICULTURE_TOTAL,MINING_TOTAL,MANUFACTURING_TOTAL,CONSTRUCTION_TOTAL,RETAIL_TOTAL,REAL_ESTATE_TOTAL,ADMIN_TOTAL,PUBLIC_ADMIN_TOTAL,EDUCATION_SECTOR_TOTAL,HEALTHCARE_TOTAL,WHITECOLLAR,BLUECOLLAR,NOT_USE_PUBLIC_TRANSPORT,2PP
117,65.5318,0.4895658704932008,0.4442102861344125,0.3603252723014663,0.6427518847983369,0.09587673624865713,0.15929596166705226,0.2917848461896809,0.16423969500968147,0.19487182737497266,0.09391825727061552,0.6427518847983369,33.0,2500.0,904.0,550.0,2369.0,1.1,1.8940000000000001,2.2,0.3299894403379092,0.28324421504868097,0.17924803018345564,0.5374824330768809,0.17283101622241728,0.003289484108749457,0.1467116250621928,0.005593390608808085,0.009757535232022716,0.2360410836917012,0.01474880447217724,0.0122230637836673,0.02981134586802133,0.031579681255961785,0.004433514709191224,0.020164727730224274,0.10665470874755588,0.036529752718261074,0.014089640026493341,0.010106131813874776,0.003143707356338595,0.0060243827463706354,0.004506403085396655,0.009006468051123272,0.008949424974092936,0.00899062275194818,0.06934219825004516,0.0039359723150932825,0.0038852673577329812,0.011227978995471413,0.0028331394925067577,0.0059293109513200715,0.01851364755617951,0.0062557241143270026,0.17450744887514222,0.12815061603327366,0.3375143796090014,0.02253201542698328,0.014615703959106453,0.00911738514534893,0.06080792011433968,0.004560277102591975,0.4115150958165241,0.2380170225474093,0.5301204819277109,0.16774679970483494,0.2261782540344573,0.3897382014180757,0.06877025249446565,0.0831034040232282,0.01179858192434791,0.5677195290192179,0.1061150502101447,0.649,0.057,0.23944022554826985,0.5251485680821036,0.18930195604384886,0.0016564927062734645,0.0015475883415011606,0.029369787636488693,0.044490298913822265,0.0752987705270398,0.019889376092626032,0.04152695383028115,0.06169145673917405,0.08151778293640559,0.08952511965150603,0.28476220959527937,0.09313866855120093,0.5214512939558078,0
118,57.733,0.5149997940360325,0.3855870160314863,0.2559907428558589,0.6076648554320188,0.15260806554896886,0.13244606552650007,0.19908851582364992,0.15591472342783955,0.21711972498193136,0.14279669109524148,0.6076648554320188,35.0,2900.0,1020.0,580.0,2756.0,1.0,2.1630000000000003,2.4,0.3351826167360148,0.3967914438502674,0.1361300036342869,0.4670577851617258,0.2112329003096949,0.0019997228848436734,0.09358628205080197,0.00512288559263323,0.009901249639563056,0.2751566262353157,0.009332040129270476,0.016087658264585056,0.035729131169088935,0.038526496328224184,0.012406520444732378,0.013342720297187279,0.12843913015799308,0.04252968689732135,0.004531207285881732,0.008968794586517973,0.0012320390058306527,0.006062830244497953,0.003793481802147268,0.010642719922707341,0.018132318742346568,0.017776562798413702,0.07581720885120788,0.0031044387107404593,0.02022566161243573,0.01101345506427948,0.002475312409890764,0.0023667132270059955,0.004950624819781528,0.0065459093683646824,0.15609447379951094,0.06060252899015209,0.4241472155543988,0.010477948748675277,0.007253676456820591,0.08360264682422286,0.02041290158292671,0.003321637076509997,0.32397008654231435,0.3308607238777337,0.4130445991234855,0.2771768277257779,0.23482924361244625,0.32018214014672397,0.03582089552238806,0.07694409309385276,0.0050290918289906394,0.4502403238047053,0.09541108019225904,0.63,0.046,0.18834237040236745,0.44763615282308944,0.18764414855744949,0.0021195328196410047,0.0015749306368165795,0.02657511462404051,0.06221711964321198,0.07100434945797364,0.0287020069326386,0.03943950132102827,0.04817521471309032,0.09294298603904944,0.11381449672134765,0.2843763223822916,0.06790819249766886,0.5559873122410379,0
119,163.9352,0.5051836140395088,0.4503846584624862,0.5809882817421983,0.4832031304688703,0.18740462290170384,0.13276842090525992,0.16578289722373893,0.13580298766572865,0.23248561468352305,0.14576245677404906,0.4832031304688703,35.0,2167.0,565.0,415.0,1576.0,1.1,1.431,2.9,0.3785814116002795,0.4936348420506537,0.056855661269839035,0.4495235814841159,0.14253188570148542,0.0014805325717165778,0.15959826116174555,0.007815671944782785,0.0031308188780153163,0.13406869951138925,0.018244151371330168,0.0034895767706889552,0.01307803771682977,0.07605317316980974,0.0025165553642180127,0.025209304604701305,0.04593501057023255,0.0406778949136881,0.009320705055511221,0.10684685063071388,0.02426778389124561,0.006672896803729682,0.0059413807103756286,0.004551850140703096,0.004578100718215801,0.003543827964215213,0.03108943396754728,0.004060089321965082,0.0018112898483766645,0.007549666092654037,0.0016502863062987385,0.004422347291640416,0.04420947260839739,0.0020877959315104924,0.2042977445503801,0.21975310560816294,0.4880769876937293,0.14628746832430314,0.03224795945510801,0.000932770520951461,0.05242240329287244,0.005493370854158792,0.1905686925112353,0.3579375021159901,0.5098676717264802,0.3126284564617329,0.29729231403300416,0.2299445230774237,0.05259732864789237,0.051485621010732036,0.006540094684952902,0.3534362611916421,0.15212498847620132,0.575,0.07400000000000001,0.1357005615268994,0.35278530104081,0.13012918663968545,0.0018026684343056692,0.0009013342171528347,0.056868934687625036,0.08432931437971634,0.10326541665487793,0.017505284728649897,0.04138053683950997,0.04928236820513235,0.07008985049169196,0.11198774508813272,0.13961807159757514,0.12964985229675052,0.6162215907942654,0
120,64.5481,0.5143760164472675,0.4269402422767055,0.4204179324311884,0.5878773001114895,0.1576128277776073,0.12467056027766694,0.1938793253347244,0.15318052103470498,0.235604379119062,0.13506943378986092,0.5878773001114895,36.0,2500.0,828.0,500.0,2282.0,1.0,1.964,2.6,0.3182281059063136,0.4531633642285704,0.10189992117637467,0.4449276544082339,0.1761773740969175,0.001517212692762725,0.16230084452490787,0.00795428587014705,0.006985997320159154,0.2076740277053266,0.015185764794528487,0.006379112243054064,0.022263817716271003,0.03491293926716922,0.003944753001183085,0.045134520509647086,0.09592193684985732,0.09601399245144067,0.0336480271120794,0.026982519664099338,0.0020661368355375533,0.006699602115233156,0.0024991391096518593,0.007920191202893955,0.008059979338631645,0.0054415088935939535,0.06050439650734229,0.003733366064213897,0.0030582916526026164,0.008728234816792305,0.006505262511890516,0.004500496077408532,0.014527737716543756,0.005100562221063003,0.13350107909621856,0.15878998897957228,0.4647580471938384,0.01693823069133757,0.05399572452872646,0.002523005376729025,0.04005782455566125,0.0055096982281001424,0.3223241652773089,0.3387068700041507,0.4256595744680851,0.2828435856391493,0.28321518408415275,0.29824110069365045,0.026250095281652563,0.05916990624285388,0.006193307416723836,0.4017074472139645,0.1047526488299413,0.643,0.055,0.17645069917162048,0.4279282232104967,0.20196365924457294,0.0018385659185835052,0.0013256326731815851,0.038996249591984916,0.061185608558657574,0.08292864898712338,0.023401746637622654,0.037051100141889316,0.0542443560689329,0.0894302444093607,0.11627597140896767,0.25687945148499325,0.08877910406033393,0.5248706009312736,0
121,275.095,0.5194742399273725,0.3903359022686232,0.2875817799662519,0.6157155685372857,0.1849682748004224,0.11291062670837484,0.1401632145570807,0.15506123012857834,0.2508017643750185,0.15610229033244852,0.6157155685372857,38.0,2600.0,1029.0,555.0,2814.0,1.0,2.333,2.6,0.2786112301757394,0.5376592157321002,0.08328798223795135,0.3790561407608968,0.24179733370173376,0.0005698694480900738,0.1499990132130769,0.005424861109740574,0.012803560327218544,0.31405480614570896,0.01268761286375433,0.009332537325215369,0.032596039037290685,0.010487078025242009,0.005190499215504396,0.033834456625780794,0.11251344497182723,0.030077265416078705,0.022997069242838397,0.006771825259771658,0.0012334836538746188,0.003174986925073269,0.0015788590769595118,0.011340648713723244,0.008972360098283977,0.007477377909787941,0.09000236828861544,0.00210185614620235,0.012625938681060598,0.006399313196301523,0.005402658403970829,0.001369166855800827,0.005141159869349411,0.007519316354019676,0.12909886618182534,0.08891136040448729,0.4891626126170576,0.00984319955791946,0.026628445119845277,0.013388231579155113,0.02896219619297605,0.00679649493284915,0.33750333040586544,0.3749566645379071,0.3168699400693933,0.3325335859807924,0.3176814597206791,0.2463449046778404,0.010885197630748468,0.05244252383905993,0.00460081928663445,0.3227116888073995,0.06527710564162685,0.652,0.045,0.159777957961704,0.419464853739163,0.2268899995497321,0.0030040540146411177,0.002688093640932909,0.035168820058136714,0.046353817287407284,0.07407083345485656,0.02599624736294611,0.03208213025344883,0.04233382914807361,0.08809461311867471,0.12007952479559796,0.29796277839726065,0.057226240637859076,0.5175382312052187,0
122,254.2074,0.5115905693654648,0.2889772933983977,0.15107680383426,0.521085266413053,0.1971385411146877,0.10663640174313303,0.11695362981358601,0.15104912250175975,0.2602677971195596,0.16791891742263068,0.521085266413053,40.0,2800.0,916.0,565.0,2528.0,0.9,2.178,2.7,0.3213957759412305,0.5243267435894637,0.10334908904341372,0.3722859606798607,0.3120279344189688,0.0007078512167922871,0.03188098608815318,0.00797222376007403,0.018910304573747025,0.4090905495930844,0.0087156652615095,0.012863910660476593,0.039485443573580935,0.010246047501166571,0.004025656640751667,0.009676602946875569,0.1295090913404883,0.048584693014022566,0.004112655114323903,0.0034918023711038525,0.001004436922152184,0.0036697537943197905,0.0039821574039655494,0.014362657091561941,0.007501641107569658,0.004824460807187654,0.10510601950347598,0.0060582573414848274,0.010091822934379423,0.0067977443668488366,0.0011902972975110528,0.0013366129121552685,0.002562500494309509,0.009905962559020556,0.1123150293817572,0.04259948546718485,0.540046979175729,0.004330151298254494,0.006528839993989196,0.003242670378601539,0.014635515940493045,0.0052040905100483245,0.34225199503317805,0.3849730607424902,0.3272591424183305,0.3447123038435297,0.35503752558562657,0.18016829656584035,0.012144644075506026,0.0533431885376393,0.005424152831476007,0.2590971116670457,0.08594496247441437,0.662,0.035,0.13215450163022824,0.3709519332706579,0.13854973462113535,0.0033080155762038785,0.0017581061803601033,0.04389867756486872,0.0893087095654856,0.09114392566603692,0.024019740139568955,0.037768438909665726,0.04170104483941859,0.08515248486717816,0.10734471989821492,0.24187552891117456,0.09839527361019937,0.6506457955816016,0
123,1278.4513,0.5087993772513585,0.24582926308077416,0.217672019048782,0.3573325599853471,0.22124748153122897,0.13722602112461074,0.14103806703705965,0.13901184443494718,0.2425323585078454,0.11899764942914708,0.3573325599853471,35.0,2000.0,686.0,360.0,1794.0,0.9,1.6369999999999998,3.0,0.30543677458766033,0.5016563368241077,0.09040393246420177,0.4079611027997435,0.3394628792966604,0.005254441663105196,0.02384532022712009,0.008059100067159167,0.010028084742658282,0.31415989987178705,0.02456270224067404,0.0051399658098785035,0.03112598449233775,0.01096297087734294,0.0035067769705110197,0.03676201233286525,0.0905122412845717,0.036735301300445694,0.001263050247267843,0.01712177178093901,0.0030717687282495877,0.01567174430673423,0.008085811099578729,0.0085437145124855,0.008494108309420599,0.003468618352768789,0.07337139019476159,0.0041211307161609385,0.005372733378106112,0.009200042737651872,0.0027588680627632944,0.0020987239758227,0.006509860186824592,0.004899566518102447,0.1649444410525673,0.07663412135417473,0.6233973380548263,0.05204072287685451,0.028783045362964776,0.0004998778924232249,0.018648116490628242,0.008253709017644545,0.1926552292569754,0.3649602887060796,0.5537218061021539,0.2549413087365965,0.43944101256029305,0.15702179615817025,0.06497745433444954,0.03566204470448858,0.0044366001378126465,0.27076558552241875,0.12938673371936993,0.637,0.063,0.1290286390733985,0.34972320333626056,0.08094572152783848,0.007019358652283139,0.00560727714562501,0.08745053609838596,0.10390292760619343,0.10533142866525458,0.015902336502306946,0.032986880777630005,0.06407730325271332,0.08091555424199136,0.11565111735054102,0.1217908602478784,0.16435298247756272,0.7360721146741541,0
124,3968.129,0.5097431687045707,0.19378822088208172,0.12884245095835248,0.362988013670736,0.2024383171571646,0.1318854603447658,0.13712764675026798,0.13473950340953889,0.2547656980513663,0.1390107938866137,0.362988013670736,37.0,1950.0,715.0,365.0,1852.0,0.8,1.589,2.7,0.3067967275015733,0.4756015362414559,0.10577719070474398,0.4185986546578063,0.3735570955224756,0.004997833403381194,0.01608168557958903,0.008288453831943779,0.017046065427959847,0.3714914981445462,0.01976652885157347,0.005372508006633371,0.037366461084340885,0.010966562735189764,0.004717641960949133,0.02074394086005741,0.11660851065216188,0.032977881166248016,0.0018310184958932405,0.009018254798278452,0.002003694617392069,0.031479182753239306,0.006975463700547025,0.009125770119211684,0.009614476123453652,0.003508909110457331,0.08938758621588425,0.002648786542991467,0.003662036991786481,0.006001309732091368,0.0032710721883929066,0.002928977985423529,0.0025966579025389906,0.006708304418228082,0.09654550015801494,0.05126092804303968,0.6134921953651122,0.014651406007174203,0.01223719834621888,0.0008764127676072628,0.010855789374228252,0.008812998276496823,0.2565022333864394,0.3374516807750648,0.5960045707080657,0.2967610014591813,0.3993932877659166,0.17878811151217264,0.035442746332846935,0.04318984716995623,0.006172720989171338,0.2727517087781277,0.12656477997081636,0.636,0.054000000000000006,0.12505777636913487,0.33709374958731164,0.09189511323003577,0.0089390555959031,0.00248420223849699,0.0719400533492612,0.1095628211306514,0.09978212324629576,0.016025140669648615,0.03179914614032349,0.0771595930252289,0.09137248779958054,0.11818286714947975,0.13819302583951545,0.15865351721711252,0.7464416857280545,0
125,161.6358,0.4924675116137478,0.5022402322972584,0.5901590353062394,0.4889594126554726,0.1973188578718128,0.12680004728016395,0.19625505418262187,0.14836381640131047,0.21343425715502765,0.11784357848395707,0.4889594126554726,33.0,2037.0,586.0,410.0,1631.0,1.1,1.52,3.0,0.3350328947368421,0.509964822827166,0.05054726855994215,0.4394756517582458,0.1396236766572032,0.0010303507429899352,0.14774605199479918,0.007580437609140237,0.0038894625449663353,0.13203431826240938,0.022768075184381488,0.002908176123071159,0.01236420891587922,0.01134054876212948,0.0019648030402037507,0.0979502264764458,0.0422867541944419,0.02520567986422564,0.0327638155092319,0.09495284249683868,0.0012444495986761554,0.010644727481149264,0.004819454449353355,0.0044626230232096544,0.005310097660300943,0.004148165328920518,0.029429671871201695,0.002843500427082613,0.0019335802904161766,0.006128579744018056,0.011144291477750446,0.01961680765224993,0.02420655187102328,0.0020673920752200645,0.21327814340608975,0.20206039076376556,0.4190003813635867,0.1444074479639422,0.10190436471740066,0.0004973338001877825,0.04654865954044573,0.016748775064619942,0.18021771177387594,0.3974033554732066,0.4108530851165915,0.2486032924673628,0.3012486955780985,0.26757153911136033,0.06258385569366849,0.05561983999091342,0.00918596974451078,0.4101812347817445,0.13215302377419835,0.58,0.083,0.15686744915557285,0.39316219972025945,0.15707765583720776,0.002094596359267675,0.001039463031157774,0.06770090626550708,0.08920055368382564,0.09637232625558256,0.01508527253258116,0.03838700410039437,0.05093891195904829,0.06634281386298937,0.1210634908198177,0.14948114480442293,0.12660378999578492,0.6337903836611037,0
126,69.3369,0.5122255228724076,0.4507931627122925,0.4511061448832906,0.6011563867581087,0.1696637912573647,0.13763528242522746,0.15842388767783702,0.14201154190391996,0.2411335445505411,0.15107704303230304,0.6011563867581087,37.0,2383.0,760.0,470.0,2236.0,1.0,1.919,2.7,0.3104481500781657,0.5235583506618654,0.06157847832544795,0.4148341894956492,0.1916494160411599,0.000571055189189486,0.2406119075988777,0.0058862611808762405,0.007544517595638017,0.21002201857027547,0.01750503791477001,0.00503516931237268,0.021304751288992358,0.01586325424585024,0.003486731203224265,0.049412746610732534,0.08108434594962634,0.05261395021936206,0.050230892987552095,0.01604445445011229,0.0018284747884624887,0.004606877920480565,0.0017790565509364755,0.006567134675679089,0.0065451710145564175,0.005293242330564081,0.06031770435813945,0.002926657844596116,0.004266441173079141,0.005721533722456196,0.009416919706345851,0.0022402934345125986,0.008406591294702916,0.004777096294181277,0.1276857439366568,0.14816438890106945,0.5034345675080579,0.01904798510863776,0.03958949917361725,0.004057786392413752,0.040127608871122725,0.007511572103954008,0.3102531861035916,0.36694311072311947,0.35724515847811195,0.32260222693024515,0.3079312487057362,0.23992863628398936,0.028386192395304013,0.052869681571276105,0.0068655717858451355,0.3380378163977253,0.09226308998518566,0.624,0.061,0.16495068398921595,0.40831881774710704,0.21788246143205706,0.002234737756910193,0.0015801176058960961,0.0467940542431801,0.05858850351576168,0.08650015236848342,0.022618254872969836,0.032132820171329894,0.04496563244207176,0.0951682260922563,0.12304601528199455,0.2458996590141611,0.07948099868767125,0.577871581584858,0
