SA4s,AREA_SKM,FEMALE,BORN_ELSEWHERE,NON_ENGLISH_LANGUGE,HIGH_SCHOOL_COMPLETE,AGE_UNDER_15,AGE_15_24,AGE_25_34,AGE_35_44,AGE_45_64,AGE_OVER_65,HIGH_SCHOOL_TOTAL,MEDIAN_AGE,MEDIAN_MORTGAGE_REPAY,MEDIAN_TOT_PRSNL_INC,MEDIAN_RENT,MEDIAN_TOT_FAM_INC,AVERAGE_NUM_PSNS_PER,MEDIAN_TOT_HHD,AVERAGE_HOUSEHOLD_SIZE,LEVERAGE_RATIO,MARRIED,DEFACTOR,NOT_MARRIED,AUSTRALIAN_TOTAL,AUSTRALIAN_ABORIGINAL_TOTAL,CHINESE_TOTAL,CROATIAN_TOTAL,DUTCH_TOTAL,ENGLISH_TOTAL,FILIPINO_TOTAL,FRENCH_TOTAL,GERMAN_TOTAL,GREEK_TOTAL,HUNGARIAN_TOTAL,INDIAN_TOTAL,IRISH_TOTAL,ITALIAN_TOTAL,KOREAN_TOTAL,LEBANESE_TOTAL,MACEDONIAN_TOTAL,MALTESE_TOTAL,MAORI_TOTAL,NEW_ZEALANDER_TOTAL,POLISH_TOTAL,RUSSIAN_TOTAL,SCOTTISH_TOTAL,SERBIAN_TOTAL,SOUTH_AFRICAN_TOTAL,SPANISH_TOTAL,SRI_LANKAN_TOTAL,TURKISH_TOTAL,VIETNAMESE_TOTAL,WELSH_TOTAL,OTHER_TOTAL,LOW_ENGLISH,CHRISTIANITY,ISLAM,HINDUISM,JUDAISM,BUDDHISM,OTHER_RELIGION,NO_RELIGION,FAMILY_COUPLE_CHILDREN_DEPENDENTS,ONE_PARENT_FAMILIES,Owned_outright_Total,Owned_with_a_mortgage_Total,Rented_Real_Estate_Agent_Total,HOUSING_PUBLIC_HOUSING,HOUSING_SHARE_HOUSE,HOUSING_CO_OPERATIVE,HOUSING_RENTAL,NO_INTERNET_TOTAL,LABOUR_FORCE,LABOUR_FORCE1,DIFF_ADDRESS_1YR,DIFF_ADDRESS_5YR,DIPLOMA_ABOVE,AGRICULTURE_TOTAL,MINING_TOTAL,MANUFACTURING_TOTAL,CONSTRUCTION_TOTAL,RETAIL_TOTAL,REAL_ESTATE_TOTAL,ADMIN_TOTAL,PUBLIC_ADMIN_TOTAL,EDUCATION_SECTOR_TOTAL,HEALTHCARE_TOTAL,WHITECOLLAR,BLUECOLLAR,NOT_USE_PUBLIC_TRANSPORT,Sw_amt,Alow_ben_amt,ETP_txbl_amt,Grs_int_amt,Aust_govt_pnsn_allw_amt,Unfranked_Div_amt,Frk_Div_amt,Dividends_franking_cr_amt,Net_rent_amt,Gross_rent_amt,Other_rent_ded_amt,Rent_int_ded_amt,Rent_cap_wks_amt,Net_farm_management_amt,Net_PP_BI_amt,Net_NPP_BI_amt,Total_PP_BI_amt,Total_NPP_BI_amt,Total_PP_BE_amt,Total_NPP_BE_amt,Net_CG_amt,Tot_CY_CG_amt,Net_PT_PP_dsn,Net_PT_NPP_dsn,Taxed_othr_pnsn_amt,Untaxed_othr_pnsn_amt,Other_foreign_inc_amt,Other_inc_amt,Tot_inc_amt,WRE_car_amt,WRE_trvl_amt,WRE_uniform_amt,WRE_self_amt,WRE_other_amt,Div_Ded_amt,Intrst_Ded_amt,Gift_amt,Non_emp_spr_amt,Cost_tax_affairs_amt,Other_Ded_amt,Tot_ded_amt,PP_loss_claimed,NPP_loss_claimed,Rep_frng_ben_amt,Med_Exp_TO_amt,Asbl_forgn_source_incm_amt,Spouse_adjusted_taxable_inc,Net_fincl_invstmt_lss_amt,Rptbl_Empr_spr_cont_amt,Cr_PAYG_ITI_amt,TFN_amts_wheld_gr_intst_amt,TFN_amts_wheld_divs_amt,Hrs_to_prepare_BPI_cnt,Taxable_Income,Help_debt,MCS_Emplr_Contr,MCS_Prsnl_Contr,MCS_Othr_Contr,MCS_Ttl_Acnt_Bal,2PP
111,870.612,0.5098021197083871,0.11677053571925837,0.06779056880141239,0.3580224223488329,0.17660802103000228,0.12901204658234616,0.1290398935133359,0.12344822977059698,0.25537306533446946,0.1865076049968533,0.3580224223488329,40.0,1733.0,628.0,330.0,1670.0,0.8,1.331,2.5,0.32550713749060856,0.462610770665549,0.10667587946339237,0.43069824692560665,0.4177875056390035,0.00470613133726532,0.015569219116361185,0.002910004288427373,0.012286065952671356,0.42891513926250185,0.006234927848601806,0.004914983319688337,0.04256960340400885,0.007978145728559255,0.002046749427745568,0.007694107032463951,0.1236375889013272,0.0230043496906206,0.002096873903527092,0.0015733516009200626,0.007616135625692691,0.0031745501328298608,0.0033110000946795647,0.006764019537406783,0.009584913646667002,0.002547994185560809,0.11814617411015133,0.0016011985319097982,0.002620396206134122,0.003015822626188368,0.0012419731221422086,0.0004594743613306378,0.0021219361414178545,0.010743345975840002,0.05740923292843896,0.06357761190470512,0.5871553246116745,0.006647062427249893,0.004825873140521183,0.000515168223310109,0.009790980935991045,0.0036145316424676843,0.31145399965469805,0.2974108716280331,0.6448827211705257,0.3438371732617006,0.33700352751907664,0.16185999143949345,0.050595545584697366,0.0559237229347778,0.0062580254748867215,0.285123905952504,0.16516611810547135,0.585,0.07200000000000001,0.14514639119512446,0.3639249062172605,0.09074585868592433,0.004474997974408995,0.022736479959114226,0.06127256975823792,0.09065922080188474,0.099627914513827,0.014285091026943475,0.03173633660959694,0.0645758412435259,0.09358853702468728,0.17488641108902006,0.14847426665107238,0.13435587263927642,0.8064220583744165,45191.025369999996,530.9300945,261.87044530000003,777.7206477999999,1042.9905529999999,49.73549258,1370.274494,587.3473683999999,-175.6512821,2445.6048579999997,1165.8483130000002,1288.836437,166.57138999999998,0.0,0.919838057,2462.0286100000003,15.16302294,6562.45722,11.76275304,4096.863158,406.84912280000003,1011.420783,-16.99595142,2381.711471,290.1373819,240.50499330000002,42.43967611,1068.266397,56512.10742000001,781.825641,135.0404858,138.16410259999998,106.5732794,597.0968961,62.25668016,33.88502024,165.0547908,253.83319840000001,121.92631580000001,207.5522267,2603.208637,6.307692307999999,39.91821862,1303.6116060000002,19.86963563,102.25964909999999,34118.10715,21.81106613,941.811336,996.4912281,4.40242915,0.16923076899999998,0.029149797999999998,53918.666939999996,2190.362483,4689.40108,2156.723077,491.2518219,117075.0947,0
112,10271.1425,0.5147785512762725,0.12429258276155655,0.04249094338992671,0.3268977145623612,0.17144538488506034,0.1016969666616584,0.09266957145957497,0.11589956761990618,0.2931044556852139,0.22516318592344034,0.3268977145623612,46.0,1600.0,550.0,300.0,1333.0,0.8,1.069,2.4,0.37418147801683815,0.4464973908987552,0.11678278867737515,0.4367023292423403,0.40112852873908617,0.006660990634547003,0.006961486452646867,0.0016068179162284436,0.01348474983723143,0.42122001302148543,0.005300412347039282,0.0071284285738134594,0.045358174320962924,0.004691073604781222,0.002149379810019866,0.005392230513680906,0.14243084422630675,0.02825495400744562,0.0006552478255788717,0.0015567352798784662,0.0002796280529540408,0.0031719003021652395,0.00443648687000217,0.009052436520258429,0.004686900051752057,0.002203635999399008,0.11372514649171132,0.0004632643862372915,0.002883925143152869,0.003393098612710973,0.0006594213786080366,0.0004048346438289845,0.0008931403482412649,0.006878015392063571,0.052361396303901436,0.018300258554111683,0.5338683828316723,0.0013814460526535449,0.00395652827164822,0.001974090582794945,0.013071568087344118,0.007320412013155039,0.32554130982788265,0.26260079025988625,0.7709468223086899,0.3923981044738376,0.2849336455893833,0.14364877791338193,0.026014007542522897,0.08326461501247925,0.00716869523149828,0.2794251849897197,0.18324152565667226,0.522,0.07,0.1427614449303572,0.3583929489286045,0.07066604001611387,0.047507440861999234,0.005994171756873075,0.05659203335165462,0.09066962572723407,0.11250998164414533,0.01769214016821015,0.036369481576736806,0.04961266035446504,0.09672602072033766,0.16113744075829384,0.12724745830620526,0.1283993589422547,0.7874661661152996,30158.31958,566.6736083,127.93512209999999,1256.903885,1526.664798,52.71485783,1046.497397,448.6655987,43.52943532,2923.580697,1370.686023,1322.0468560000002,187.3183821,-36.48418102,-160.6431718,2627.423308,615.8241889999999,8380.982379000001,747.2759311000001,5562.555867,895.371646,2721.089307,12.35442531,3753.034842,327.64397280000003,434.91349620000005,265.4164998,1367.125751,44714.100119999996,592.1249498999999,175.9979976,121.1581898,77.17941529999999,464.5826992,78.15818983,28.14257109,105.277533,359.423308,154.6880256,120.54185020000001,2277.27473,93.30196235,79.36924309,893.2887465,5.520224269,466.7769323,25155.39447,62.71686023,672.5947137,1231.644373,3.5098117739999997,0.169403284,0.426912295,42284.696039999995,1728.0052059999998,3143.587905,2463.330797,775.401682,104225.4001,0
113,56985.0189,0.5015326997319379,0.09713083740556902,0.07583336539818128,0.2860120307309503,0.1993792245437172,0.1276758115613016,0.12173098875165135,0.11658137417112367,0.2546910872548642,0.17992868777816254,0.2860120307309503,39.0,1365.0,643.0,220.0,1517.0,0.8,1.232,2.5,0.27698863636363635,0.4945802539321584,0.10292779988629903,0.4024540458593898,0.4180358356740672,0.006066669231854503,0.009831082381007349,0.0009683584080444293,0.009106416817371451,0.3700219323559968,0.006650249464517039,0.0039119114497159066,0.047616299203509176,0.003058986494286044,0.0009619454384547307,0.013499300986314723,0.12409096156066028,0.060102350994651575,0.0009875973168135238,0.0014878089448099837,0.00027575769235702285,0.0019174779073197637,0.002719099106032039,0.004476252773609348,0.002937140072081778,0.0007759693203534827,0.0961624789975246,0.0003911911449715906,0.002494645170392602,0.002533122987930791,0.0011094437390177896,0.0009042287121474471,0.0009555324688650328,0.0035912629702309954,0.04812292380109533,0.11824904265152515,0.6841804866161325,0.007637846781330562,0.006849051521797682,0.00025010581399822996,0.004572447317454821,0.008150884348506419,0.18788718303897806,0.3105186769536323,0.5494419932520114,0.3541756737282029,0.3053213719556132,0.1530299755007926,0.03552385069894798,0.07122784262862084,0.005674448767833982,0.2974492001729356,0.21881755296152186,0.5870000000000001,0.052000000000000005,0.14160309060805765,0.3366295490698958,0.05553539546833496,0.11619368493801566,0.0031100168459245823,0.10473269693173802,0.06944264466617713,0.09943414971275537,0.009243661180942508,0.027932558708767083,0.07481318301585245,0.08902423221459116,0.12445826674153745,0.14055305449741556,0.15804763553811227,0.8295825954242437,35376.88559,506.92541090000003,83.33059418,1190.077118,1210.330594,63.2414665,1471.523388,631.2433628,-8.684576485,2000.0461440000001,916.300885,989.3103666000001,103.119469,-784.125158,98.48735777,1679.726928,1161.276233,12245.081540000001,1052.202276,10522.321740000001,326.7610619,3275.671934,2708.4462710000003,3377.347029,120.4702908,377.4165613,55.46839444,1489.562579,49974.43426,485.6371681,176.7515803,157.5821745,81.15044248,424.7591656,108.0986094,66.40202276,100.41845759999998,595.3925411,141.9721871,115.4469027,2453.611252,353.02781289999996,112.7692794,828.6814159,10.07395702,83.07774968,33698.78761,59.20922882,785.1257901,1377.082807,3.239570164,1.568900126,0.00505689,47086.32491,1174.919722,3636.3906450000004,2107.6592920000003,1260.142225,109133.1157,0
114,6704.4401,0.5107998615663362,0.1381893691089351,0.04556096170680565,0.3148619395642054,0.16752509110156552,0.10061548692684052,0.09004974111547674,0.10273270766746062,0.2763108785787477,0.2627457367181721,0.3148619395642054,48.0,1625.0,552.0,295.0,1340.0,0.7,1.091,2.4,0.3723648029330889,0.5079497511258592,0.10352216164968002,0.3885186063048116,0.4158438685423071,0.005897002639739962,0.008713177663321187,0.0036983503321729337,0.014454103133079538,0.4351567218365533,0.004546595821203423,0.005299837815462497,0.0389717907480168,0.007274553313925476,0.003243690750052591,0.004329444976011618,0.12414920977450243,0.023913736826747557,0.0007057402468733671,0.002124006704532345,0.001031466514661075,0.007267767350013232,0.002714385564897566,0.006670602525735768,0.006358448185772549,0.0027211715288098103,0.11132373798036142,0.0010993261537835142,0.0027347434566342976,0.003386195992209713,0.0006582384994876598,0.0005293051851550253,0.0012282594681161485,0.008048153199921283,0.047542463169180864,0.02946375957572186,0.5969001716848871,0.0017847085089201496,0.0035897749095770313,0.0013843366380977586,0.00922212495673948,0.00393585906910147,0.2857569403445913,0.25041372047540245,0.6733347520749096,0.4372081372671808,0.2875954983807769,0.12669302749995526,0.02927126013132705,0.05129627310300406,0.007371490937718058,0.2334365103505037,0.1743572310389866,0.491,0.056,0.13934931506849316,0.3699315068493151,0.07640365304130398,0.025325576899418268,0.006871825515386914,0.05822597936694845,0.10553788291534122,0.11008980825673563,0.0178562013392151,0.04079157805936835,0.08042320603174045,0.08370973127822985,0.1395455104659133,0.11855757551081345,0.1279968513127447,0.7851631838872388,35407.857339999995,499.1994591,78.607167,1136.917512,1233.860041,260.3299527,6008.17309,2575.0770789999997,17.14604462,2522.837728,1154.2123060000001,1219.918864,131.5605139,24.66869506,-344.8248817,3113.260311,146.92224480000002,10643.3286,458.73968899999994,7378.695740000001,468.93779580000006,1371.9276539999998,-31.04394861,3404.3475320000002,322.5077755,914.7281947,45.48546315,1505.136579,56640.3712,644.8350237000001,141.1649763,133.7802569,92.01960784,507.250169,87.44895199,51.62745098,333.8032454,350.5098039,243.67342799999997,80.48951995,2666.602434,16.70520622,84.04394861,810.989858,26.86747803,102.066261,29470.019610000003,13.56524679,742.3502366,1410.369168,4.3590263689999995,0.576064909,0.342799189,54024.09127999999,1091.656525,3437.7369840000006,4277.766734000001,840.7789047,118518.7748,0
115,3251.4985,0.5064920808469344,0.3203667356052323,0.2783712934543491,0.4929326992741691,0.2061877851400068,0.13518984451499305,0.1008083815244644,0.1413372325337338,0.2712842332670294,0.14520130500265654,0.4929326992741691,39.0,2500.0,801.0,550.0,2397.0,0.8,2.27,3.1,0.2753303964757709,0.5972682070086748,0.05113508253527478,0.35158484341438523,0.2740856858069984,0.0010362739803020124,0.11160582948023834,0.00855804232037552,0.01388431493947018,0.29172868942078434,0.017880117151651668,0.005269189730349216,0.028958588559710893,0.012180610259990605,0.003714778759896197,0.054334128102784325,0.09033147594395337,0.0471987670096031,0.0185519388422712,0.019012992943676758,0.0009791910915565626,0.022885847395483425,0.0021823227466529673,0.008039905330224511,0.008250672919438479,0.004672014894242971,0.07378622019065685,0.0028014525399689995,0.009809474881333456,0.006599660137262393,0.01341886984662267,0.003021002112066884,0.004131922946882177,0.005747807797522602,0.11438971805443952,0.08408717105263158,0.6124686592985831,0.02053227598259411,0.03889101120141917,0.0012294776037481505,0.026754310855848142,0.01256262651544092,0.22179336872472435,0.4081782020684169,0.2807323452484743,0.35321416294259195,0.451973759596654,0.11440071043886788,0.002105534547954624,0.02933425002864673,0.004597799931247853,0.1596625415377564,0.06512833734387533,0.667,0.044,0.11614504831988652,0.34128025534178563,0.15165924556834412,0.012157474852584114,0.0023846687478321195,0.06093479014915019,0.10301768990634756,0.1004856052722858,0.02108047173083593,0.02806971904266389,0.04962712452306625,0.09335761359694762,0.11152445369406867,0.22416011311193956,0.10490517653981092,0.6992976066597294,51950.45556,1073.4381759999999,656.193834,1322.248606,572.9232535,54.67431945,2484.449984,1064.897015,-394.03607739999995,4273.562807,1863.041325,2433.551328,371.00623160000004,0.0,11.58150213,1601.3348640000002,195.72581169999998,5034.739587,184.14430959999999,3397.9875369999995,1125.6644800000001,2619.923582,34.4667104,2501.104296,141.4348967,152.63627419999997,104.3046901,1669.681535,66127.45622000001,924.3145294,169.6861266,102.80026240000001,108.0118071,653.9652345,65.80583798,74.5096753,280.5470646,180.0872417,165.7008855,161.83797969999998,2887.2666449999997,29.420793699999997,56.87569695,1172.4549029999998,19.82518859,261.9655625,46576.595610000004,42.22925549,1017.7359789999999,965.8297802999999,13.8875041,0.672351591,0.04263693,63159.27812,2324.700886,5381.400787,3046.899639,953.8494588,134713.7475,0
116,242.0851,0.5025954180492702,0.4056477945571301,0.4120487461613429,0.4278509114142452,0.22766954130439265,0.13657522590294932,0.1552363258420019,0.1528131505106923,0.22457506102103128,0.10312480677900228,0.4278509114142452,33.0,2150.0,672.0,380.0,1818.0,0.9,1.712,3.2,0.3139602803738318,0.5149984134114127,0.06594439110026827,0.41905719548831893,0.2267067486757921,0.004113214991299534,0.04173867982581403,0.008141044703610031,0.007861334306921802,0.2063055556373422,0.08836787511372436,0.003695121556249761,0.021302154947782485,0.010390505156976421,0.003695121556249761,0.11424550328733325,0.05658688541001128,0.025524309777792173,0.0060270229686400474,0.015516566216283856,0.001342609904103499,0.025014942423823086,0.010472946116000316,0.007019258796891976,0.007802447907619017,0.003115090523117328,0.04424429611614753,0.0035626271578184945,0.004242765069765662,0.010181458439451532,0.012051101617314958,0.007849557027061244,0.00421037755014913,0.0026410550087299085,0.21882480412911431,0.09484441799191423,0.5619322983067215,0.06700683376663909,0.08703409816951628,0.00044459231473602696,0.01717716267662239,0.03789634227130731,0.15229789451679293,0.4108824320688728,0.4773294509151415,0.22438627131615613,0.4194254204360368,0.19035891599128715,0.07542337957966208,0.04207303910987265,0.0046017386526423214,0.32230813006534664,0.12236307619851253,0.628,0.073,0.13073461655680982,0.3519113894549388,0.11634957983193275,0.004532295882946255,0.001355759028569183,0.08245896700331408,0.08027141378813482,0.10566405994157793,0.012326272907087935,0.034332796269370316,0.06070787650148675,0.06294127664033744,0.12677329351200534,0.1290495440720534,0.15164719980449715,0.6899110569680774,46027.7734,757.2127324,183.09959030000002,590.0160731000001,926.3980460000001,11.89190041,295.3353293,126.5612985,-299.1597857,1986.0989600000003,937.5316734999999,1165.174913,182.55215880000003,0.0,-1.9498896940000001,1318.71289,23.39457926,4197.430823,24.94043492,2854.6325239999996,232.16041600000003,619.7844311000001,18.53640088,750.2622124,33.14434289,74.47399937,33.96344154,870.1947684,51948.63063,806.265364,153.19981090000002,192.5609833,126.9596596,612.9224707999999,6.5827292779999995,16.49637567,173.2262843,32.535455400000004,109.1459187,85.24960605,2315.1446579999997,4.744090766,76.21966593,1107.196344,15.21619918,54.06334699,26825.87614,19.0516861,393.566341,422.34446900000006,6.776867318,0.060510558,0.020170186,49558.56603,1817.4607629999998,4155.837378,1052.0702800000001,384.02994010000003,64383.05673,0
117,65.5318,0.4895658704932008,0.4442102861344125,0.3603252723014663,0.6427518847983369,0.09587673624865713,0.15929596166705226,0.2917848461896809,0.16423969500968147,0.19487182737497266,0.09391825727061552,0.6427518847983369,33.0,2500.0,904.0,550.0,2369.0,1.1,1.8940000000000001,2.2,0.3299894403379092,0.28324421504868097,0.17924803018345564,0.5374824330768809,0.17283101622241728,0.003289484108749457,0.1467116250621928,0.005593390608808085,0.009757535232022716,0.2360410836917012,0.01474880447217724,0.0122230637836673,0.02981134586802133,0.031579681255961785,0.004433514709191224,0.020164727730224274,0.10665470874755588,0.036529752718261074,0.014089640026493341,0.010106131813874776,0.003143707356338595,0.0060243827463706354,0.004506403085396655,0.009006468051123272,0.008949424974092936,0.00899062275194818,0.06934219825004516,0.0039359723150932825,0.0038852673577329812,0.011227978995471413,0.0028331394925067577,0.0059293109513200715,0.01851364755617951,0.0062557241143270026,0.17450744887514222,0.12815061603327366,0.3375143796090014,0.02253201542698328,0.014615703959106453,0.00911738514534893,0.06080792011433968,0.004560277102591975,0.4115150958165241,0.2380170225474093,0.5301204819277109,0.16774679970483494,0.2261782540344573,0.3897382014180757,0.06877025249446565,0.0831034040232282,0.01179858192434791,0.5677195290192179,0.1061150502101447,0.649,0.057,0.23944022554826985,0.5251485680821036,0.18930195604384886,0.0016564927062734645,0.0015475883415011606,0.029369787636488693,0.044490298913822265,0.0752987705270398,0.019889376092626032,0.04152695383028115,0.06169145673917405,0.08151778293640559,0.08952511965150603,0.28476220959527937,0.09313866855120093,0.5214512939558078,52043.04304,1026.898261,544.8721739,1189.2389130000001,450.4806522,49.22847826,3556.93087,1524.183478,108.181087,4395.172609,1915.085652,2058.9143480000002,312.99152169999996,0.0,-77.04565217,2845.653043,34.94065217,7233.982609000001,51.96195652,4184.227825999999,1442.811739,3393.438261,-11.23826087,3090.526304,72.55913043,165.6556522,119.41891299999999,2960.111087,71101.5987,498.36239129999996,261.6228261,95.44826087,151.1871739,700.3084782999999,116.50173909999998,31.05695652,403.2380435,178.92,266.9643478,265.0878261,2968.698043,0.0,164.911087,1409.26413,18.09891304,785.2730435,25716.50978,61.13760870000001,592.6904347999999,1671.31587,13.725,0.533913043,0.049782609000000005,68092.6937,2786.7765219999997,4717.963696,2188.109348,705.6169565,99194.7663,0
118,57.733,0.5149997940360325,0.3855870160314863,0.2559907428558589,0.6076648554320188,0.15260806554896886,0.13244606552650007,0.19908851582364992,0.15591472342783955,0.21711972498193136,0.14279669109524148,0.6076648554320188,35.0,2900.0,1020.0,580.0,2756.0,1.0,2.1630000000000003,2.4,0.3351826167360148,0.3967914438502674,0.1361300036342869,0.4670577851617258,0.2112329003096949,0.0019997228848436734,0.09358628205080197,0.00512288559263323,0.009901249639563056,0.2751566262353157,0.009332040129270476,0.016087658264585056,0.035729131169088935,0.038526496328224184,0.012406520444732378,0.013342720297187279,0.12843913015799308,0.04252968689732135,0.004531207285881732,0.008968794586517973,0.0012320390058306527,0.006062830244497953,0.003793481802147268,0.010642719922707341,0.018132318742346568,0.017776562798413702,0.07581720885120788,0.0031044387107404593,0.02022566161243573,0.01101345506427948,0.002475312409890764,0.0023667132270059955,0.004950624819781528,0.0065459093683646824,0.15609447379951094,0.06060252899015209,0.4241472155543988,0.010477948748675277,0.007253676456820591,0.08360264682422286,0.02041290158292671,0.003321637076509997,0.32397008654231435,0.3308607238777337,0.4130445991234855,0.2771768277257779,0.23482924361244625,0.32018214014672397,0.03582089552238806,0.07694409309385276,0.0050290918289906394,0.4502403238047053,0.09541108019225904,0.63,0.046,0.18834237040236745,0.44763615282308944,0.18764414855744949,0.0021195328196410047,0.0015749306368165795,0.02657511462404051,0.06221711964321198,0.07100434945797364,0.0287020069326386,0.03943950132102827,0.04817521471309032,0.09294298603904944,0.11381449672134765,0.2843763223822916,0.06790819249766886,0.5559873122410379,62394.023279999994,988.4973034,879.1001987,2284.5322170000004,557.857224,336.57507810000004,8062.879931999999,3455.588135,496.2639796,5925.016179,2569.543571,2570.076355,289.1322736,0.0,7.7360204370000005,4522.542719,42.82316208,11315.159520000001,32.65569117,6641.942379,3967.994323,9158.813511,-124.4828271,9393.077491,177.0045416,239.03945499999998,496.3031507,4302.635538,102437.1689,770.7448198,318.973602,97.35481124,154.0970764,801.2290661000001,334.91058760000004,204.56514330000002,1023.835651,502.825149,413.8577917,279.2512064,4901.644905,2.06471757,77.46210616,1303.395685,56.916548399999996,887.4785694,53611.662789999995,138.8336645,967.5163213,4346.238149,15.8018734,3.899517457,0.311098496,97644.94635,2442.5370420000004,5668.162362,4530.43145,759.7615668,177057.0988,0
119,163.9352,0.5051836140395088,0.4503846584624862,0.5809882817421983,0.4832031304688703,0.18740462290170384,0.13276842090525992,0.16578289722373893,0.13580298766572865,0.23248561468352305,0.14576245677404906,0.4832031304688703,35.0,2167.0,565.0,415.0,1576.0,1.1,1.431,2.9,0.3785814116002795,0.4936348420506537,0.056855661269839035,0.4495235814841159,0.14253188570148542,0.0014805325717165778,0.15959826116174555,0.007815671944782785,0.0031308188780153163,0.13406869951138925,0.018244151371330168,0.0034895767706889552,0.01307803771682977,0.07605317316980974,0.0025165553642180127,0.025209304604701305,0.04593501057023255,0.0406778949136881,0.009320705055511221,0.10684685063071388,0.02426778389124561,0.006672896803729682,0.0059413807103756286,0.004551850140703096,0.004578100718215801,0.003543827964215213,0.03108943396754728,0.004060089321965082,0.0018112898483766645,0.007549666092654037,0.0016502863062987385,0.004422347291640416,0.04420947260839739,0.0020877959315104924,0.2042977445503801,0.21975310560816294,0.4880769876937293,0.14628746832430314,0.03224795945510801,0.000932770520951461,0.05242240329287244,0.005493370854158792,0.1905686925112353,0.3579375021159901,0.5098676717264802,0.3126284564617329,0.29729231403300416,0.2299445230774237,0.05259732864789237,0.051485621010732036,0.006540094684952902,0.3534362611916421,0.15212498847620132,0.575,0.07400000000000001,0.1357005615268994,0.35278530104081,0.13012918663968545,0.0018026684343056692,0.0009013342171528347,0.056868934687625036,0.08432931437971634,0.10326541665487793,0.017505284728649897,0.04138053683950997,0.04928236820513235,0.07008985049169196,0.11198774508813272,0.13961807159757514,0.12964985229675052,0.6162215907942654,41710.22064,759.5837475999999,130.82136119999998,1149.2002400000001,846.0085719000001,37.84741985,1390.352477,595.7488427999999,124.5480885,4261.216184000001,1778.1462370000002,2112.831819,245.6900394,0.0,8.350248586000001,2058.359849,99.34767701,7339.862335,91.06737528,5266.637751,906.9269673,2273.251843,-5.099605692,1803.0171440000001,54.02674439,186.5611178,25.42345277,759.2103549,52541.14692,644.3320761,125.72141270000002,143.25870049999997,104.87485,578.7714727000001,24.71678382,100.7474713,167.4256815,116.22458429999999,149.82684719999997,88.3176753,2244.217555,0.512943597,87.48877079,805.1664667,20.58871936,48.40373736,25914.83165,25.61546374,562.6651809,746.2333276,8.638779358999999,0.125150009,0.055888908,50236.534889999995,2404.186354,3870.3420200000005,1618.760672,588.1580662,78738.2779,0
120,64.5481,0.5143760164472675,0.4269402422767055,0.4204179324311884,0.5878773001114895,0.1576128277776073,0.12467056027766694,0.1938793253347244,0.15318052103470498,0.235604379119062,0.13506943378986092,0.5878773001114895,36.0,2500.0,828.0,500.0,2282.0,1.0,1.964,2.6,0.3182281059063136,0.4531633642285704,0.10189992117637467,0.4449276544082339,0.1761773740969175,0.001517212692762725,0.16230084452490787,0.00795428587014705,0.006985997320159154,0.2076740277053266,0.015185764794528487,0.006379112243054064,0.022263817716271003,0.03491293926716922,0.003944753001183085,0.045134520509647086,0.09592193684985732,0.09601399245144067,0.0336480271120794,0.026982519664099338,0.0020661368355375533,0.006699602115233156,0.0024991391096518593,0.007920191202893955,0.008059979338631645,0.0054415088935939535,0.06050439650734229,0.003733366064213897,0.0030582916526026164,0.008728234816792305,0.006505262511890516,0.004500496077408532,0.014527737716543756,0.005100562221063003,0.13350107909621856,0.15878998897957228,0.4647580471938384,0.01693823069133757,0.05399572452872646,0.002523005376729025,0.04005782455566125,0.0055096982281001424,0.3223241652773089,0.3387068700041507,0.4256595744680851,0.2828435856391493,0.28321518408415275,0.29824110069365045,0.026250095281652563,0.05916990624285388,0.006193307416723836,0.4017074472139645,0.1047526488299413,0.643,0.055,0.17645069917162048,0.4279282232104967,0.20196365924457294,0.0018385659185835052,0.0013256326731815851,0.038996249591984916,0.061185608558657574,0.08292864898712338,0.023401746637622654,0.037051100141889316,0.0542443560689329,0.0894302444093607,0.11627597140896767,0.25687945148499325,0.08877910406033393,0.5248706009312736,52179.42935,1038.192907,525.5991926,1493.205017,569.9864474999999,76.2949827,2831.098904,1213.326701,520.3298731000001,5170.557093,2125.2670129999997,2285.205882,239.7543253,0.0,-87.58737024,4095.343714,154.989331,11848.036909999999,242.5371972,7759.953864,1214.977797,2973.645329,-45.11678201,4331.771915,198.2583622,261.7329873,139.4994233,1296.5002880000002,71852.84717000001,610.2995963,174.93685119999998,99.71395617,132.1522491,683.6937716,54.72693195,71.65138408,228.0965975,297.405421,186.88292959999998,224.98096890000002,2764.540657,0.0,157.3062284,1145.414072,20.72923875,196.41666669999998,41720.25634,25.45818916,991.8662052999999,2263.911765,9.895040369,0.544405998,0.094002307,68944.03922,2838.530277,5151.260092,3510.876586,721.8480392000001,121343.3371,0
