SA1_id,SA1_2PP
1113005,73.5647
1113006,74.0184466
1113007,73.12750742
1113008,74.51888889
1113009,72.40851064
1113010,73.6555287
1113011,73.74097701
1113012,73.27151515
1113016,72.58237762
1113019,75.18020478
1113020,75.68051887
1113021,72.14525199
1113022,73.29303333
1113026,73.70987448
1113027,74.07454198
1113033,74.35068966
1113036,74.07704762
1113038,73.15851301
1113042,74.51615686
1113043,74.65995516
1113045,71.20495536
1113046,70.52976744
1113047,75.3633908
1113048,74.87279635
1113052,74.89339744
1113301,76.12625
1113401,63.092
1113402,58.80876325
1113403,59.51880952
1113404,63.93630058
1113405,64.13608696
1113406,64.3480203
1113407,64.55816667
1113408,61.67748031
1113409,59.74863905
1113410,59.13274112
1113411,59.6850463
1113412,59.76305389
1113413,59.76768362
1113414,64.55167347
1113415,64.66920973
1113416,64.42486364
1113417,63.34666667
1113419,61.8635376
1113420,64.16111111
1113421,65.40118056
1113422,64.31861035
1113423,64.04938849
1113424,59.77965426
1113425,59.82582822
1113426,60.13252033
1113427,61.85046667
1113428,63.6122093
1113429,64.56914063
1113430,65.07887446
1113431,61.44850679
1113432,64.71053097
1113433,64.57392157
1113434,63.94010345
1113435,64.04568702
1113436,64.07719512
1113437,64.14992248
1113438,64.39179825
1113439,64.75531599
1113440,65.23786957
1113442,64.06098667
1113443,64.50602941
1113444,64.11420765
1113445,64.17220779
1113501,56.30125
1114401,61.71276873
1114402,57.33732719
1114403,62.02470588
1114404,58.69358209
1114405,60.76189542
1114406,58.19688645
1114407,57.62891509
1114408,58.41919831
1114409,59.49564767
1114410,63.0576652
1114411,58.63118959
1114412,62.29970149
1114413,62.76836364
1114414,60.24195122
1114415,63.92142857
1114416,64.49590674
1114417,62.56478261
1114419,59.57925
1114420,59.58025
1114421,58.73472492
1114422,58.80748538
1114423,58.56179916
1114424,58.50386111
1114425,63.92915989
1114426,64.84418764
1114427,63.25851282
1114428,64.6342928
1114429,64.97225
1114430,58.33547059
1114431,59.55123762
1114432,57.95184211
1114433,64.78042254
1114434,63.98927152
1114435,65.05433071
1114436,62.32231511
1114437,63.434625
1114438,58.79497297
1114439,58.47054622
1114440,59.15630573
1114441,59.73787879
1114442,63.95496528
1114443,63.56883077
1114444,62.94707094
1114445,63.19438961
1114446,63.34753289
1114447,58.66922747
1114448,59.0348125
1114501,65.95954545
1114502,65.90448864
1114503,65.4270068
1114504,65.22953901
1114505,65.3842522
1114507,64.60642586
1114508,64.08595238
1114509,67.13287097
1114510,66.18188854
1114511,64.93219608
1114512,64.77802676
1114513,64.94360759
1114514,64.20125561
1114515,66.63866171
1114516,66.77903371
1114517,66.23278689
1114518,66.69765789
1114519,66.43753906
1114520,65.0895
1114521,64.8959596
1114522,65.35808824
1114523,65.20320513
1114524,64.79692308
1114525,64.92008772
1114526,66.14204082
1114527,70.58219424
1114528,74.24535865
1114529,73.92721612
1114530,77.37318584
1114531,68.16865079
1114532,68.50285088
1114533,72.21734417
1114534,69.36157895
1114535,66.65671916
1114536,68.60410405
1114537,68.06117409
1114538,65.98099715
1114539,66.48778426
1114601,61.06477528
1114602,61.01850575
1114603,60.98658192
1114604,59.76356846
1114605,59.95872727
1114606,59.84214521
1114607,60.89330827
1114608,62.08608
1114609,59.52516827
1114610,61.52480916
1114611,62.42145833
1114612,62.17840149
1114613,62.14990338
1114614,60.09730853
1114615,60.02773381
1114616,60.11246753
1114617,60.23459649
1114618,60.72616034
1114619,59.98841772
1114620,60.13875
1114621,60.33985401
1114622,60.3933526
1114623,60.20034351
1114624,59.75364583
1114625,59.92162252
1114626,61.22843049
1114627,60.68089806
1114628,60.5852349
1114629,59.65696113
1114630,60.20103614
1114631,61.46030201
1114632,62.09987805
1114633,61.63624204
1114634,59.51607038
1114635,59.46062212
1114636,59.77607717
1114637,59.88831325
1114638,61.17692308
1114639,62.3360733
1114640,62.23949868
1114641,60.58965066
1114642,60.18040741
1114643,60.28940397
1114644,60.16460208
1114645,60.35819549
1114646,60.50506739
1114701,59.75315927
1114702,60.17124661
1114703,57.65807882
1114704,57.99783333
1114705,57.27976804
1114706,58.43287081
1114707,58.1
1114708,58.97450479
1114709,58.98122807
1114710,57.37888889
1114711,58.05592949
1114712,58.43990291
1114713,57.30274648
1114714,57.44104167
1114715,57.44361702
1114716,57.8555102
1114717,59.17122449
1114718,58.74349515
1114719,58.67511416
1114720,58.33709898
1114721,57.91993421
1114722,57.64145062
1114723,57.45062295
1114724,57.20552147
1114801,64.54791925
1114802,64.33385852
1114803,64.30119617
1114804,64.91711911
1114805,65.09170635
1114807,64.27053812
1114808,64.08728614
1114809,63.97307692
1114810,62.62975741
1114811,62.54160237
1114813,63.61048611
1114814,63.84070064
1114815,64.42602804
1114816,63.67069264
1114818,59.87721854
1114819,62.94899329
1114820,64.4255157
1114821,64.34656627
1114822,62.19198966
1114823,63.60372642
1114824,61.9262279
1114825,60.24788571
1114826,64.18577007
1114827,64.61206989
1114828,61.26300429
1114829,62.26218447
1114830,63.47965517
1114831,64.68367133
1114902,61.5996875
1114903,63.61828283
1114904,61.37745342
1114905,62.63824916
1114906,63.18767857
1114907,63.20193548
1114908,62.97376068
1114909,65.64202797
1114910,67.317
1114911,67.60799435
1114912,65.48507353
1114913,60.5867757
1114914,63.55207965
1114915,64.65630522
1114916,64.34522523
1114917,60.71440605
1114918,60.9614
1114919,61.2294695
1114920,61.4933945
1114921,61.58689524
1114922,63.15170909
1114923,63.87043614
1114924,62.23171429
1114925,63.38572391
1114926,64.88715499
1114927,63.83399464
1114928,63.89772595
1114929,62.1651954
1114930,64.65570997
1114931,66.57174359
1114932,61.33313472
1114933,65.08761364
1114934,65.84995
1114935,66.91665493
1114936,62.48567227
1114937,63.79013333
1114938,61.49125683
1114939,61.83664
1114940,61.528
1114941,63.2029064
1114942,61.19606838
1114943,61.59939103
1114944,61.50798658
1114945,61.16661972
1114946,60.95791781
1114947,61.41018182
1114948,61.17710191
1114949,61.31345324
1114950,60.93529197
1114951,61.47380645
1114952,60.65731278
1114953,61.26404135
1114954,60.98168022
1114955,61.31563177
1114956,62.15163205
1114957,66.47388889
1114958,63.61328042
1114959,62.7428125
1114960,62.46981818
1114961,62.09
1115001,62.70719008
1115002,67.74879781
1115003,67.38637002
1115004,63.28966921
1115005,63.45195572
1115006,63.2700939
1115007,68.18542751
1115008,62.78693009
1115009,63.2173444
1115010,63.2019305
1115011,66.20144615
1115012,62.15689441
1115013,66.51271605
1115014,62.59456019
1115015,62.30642651
1115016,62.64769231
1115017,63.36195122
1115018,62.60592233
1115019,62.23312321
1115020,63.57815534
1115021,63.06335366
1115022,62.21821366
1115023,62.24784247
1115024,62.82508711
1115025,63.2170303
1115026,63.20794613
1115027,62.55422449
1115028,62.23096774
1115029,62.53646409
1115030,62.75330645
1115031,62.61457627
1115032,62.54543103
1115033,62.76477435
1115034,62.39149038
1115035,63.23911348
1115036,62.5235209
1115037,62.83674641
1115038,63.2834322
1115039,63.18586667
1115040,62.84192478
1115041,62.748
1115042,62.17556634
1115043,63.12275
1115044,62.65161765
1103007,39.14211321
1103112,43.33991597
1103113,43.05222857
1103114,41.5093125
1103115,41.25803977
1103118,43.16305085
1103119,41.00325581
1103601,50.78118421
1103602,51.46697368
1103607,49.0745679
1103608,50.5330791
1103609,51.26558304
1103610,53.93162234
1103611,54.68939024
1103615,51.26831461
1103616,50.87921182
1103617,50.73197917
1103619,53.50319749
1103620,51.60060811
1103621,51.74597333
1103622,51.42712871
1104101,44.40551929
1104102,45.21179245
1104103,46.48944853
1104104,46.55293103
1104105,47.26995614
1104106,45.40566787
1104107,46.66516854
1104111,41.43823834
1104112,41.72602374
1104113,42.66305344
1104119,46.07003058
1104120,45.18560284
1104121,46.68515625
1104122,45.80774892
1104123,46.315
1104124,47.02519108
1104125,47.34925926
1104301,55.63214286
1104302,55.2559375
1104303,56.85793548
1104304,55.57258555
1104305,55.93971429
1104306,50.35125
1104307,54.891875
1104308,54.4946114
1104309,55.48816667
1104310,55.2175
1104311,54.96425455
1104312,47.7259366
1104313,57.11792929
1104314,49.09183206
1104315,57.99434043
1104316,57.25972851
1104317,56.51218884
1104318,55.01345622
1104319,54.96802817
1104320,48.94365772
1104321,55.83242857
1104322,54.92477273
1104323,55.08684543
1104324,55.24201087
1104325,53.89596413
1104326,55.69233161
1104327,55.35825581
1104328,55.2886802
1104329,55.29438202
1104330,55.56815857
1104401,53.62967871
1104402,55.91679389
1104403,55.81528409
1104404,54.97982418
1104405,55.12555046
1104406,54.57506977
1104407,54.45466019
1104408,54.49900901
1104409,55.74366071
1104410,51.95993789
1104411,51.78582888
1104412,51.53096311
1104414,53.1590303
1104415,56.80054054
1104416,56.93981092
1104417,56.4907377
1104418,51.59
1104419,52.23201807
1104420,54.43195652
1104421,51.2873622
1104422,54.26476048
1104423,53.43827684
1104424,54.64871921
1104425,51.55283871
1104426,51.50250883
1104427,52.20090426
1104428,53.14623188
1104429,54.9044504
1104430,54.74128631
1104431,54.72784753
1104432,54.6459633
1104433,55.27702929
1104434,57.3131407
1104435,50.64587678
1104436,54.03751634
1104437,52.22375566
1104438,51.30712166
1104439,51.79316129
1104440,51.73558824
1104441,57.85771429
1104442,56.86634615
1104443,56.068625
1104444,55.90526923
1104445,56.42846154
1104446,55.55046961
1104447,53.508
1104448,55.85103586
1104449,55.34367188
1104450,53.54656934
1104451,53.46376344
1104452,53.55930769
1104453,54.9548583
1104454,54.6009589
1104455,55.05892157
1104456,51.50677019
1104457,51.16410853
1104458,48.86704
1104459,51.18794007
1104501,61.76811475
1104502,62.61092105
1104503,62.66548023
1104504,62.42252604
1104512,63.03011583
1104513,62.62530892
1104514,63.37443333
1104515,62.50043103
1104516,63.22542234
1104517,61.70867725
1104518,62.52119342
1104519,62.62407767
1104521,63.12356037
1104522,63.21386973
1104523,62.23698324
1104701,55.17634218
1104702,54.96190184
1104703,51.59724138
1104704,54.68346056
1104705,54.39631868
1104706,54.19981203
1104707,53.95733894
1104708,53.69265957
1104709,53.33405634
1104710,54.48864078
1104711,53.3555611
1104712,51.8007124
1104713,52.53001548
1104714,53.73934211
1104715,55.6086
1104716,56.07263333
1104717,53.86733591
1104718,53.77741573
1104719,55.10162353
1104720,54.22732673
1104721,55.22987692
1104722,55.33672464
1104723,52.73741935
1104724,53.47765625
1104725,54.1172973
1104726,54.20180392
1104727,54.22717742
1104728,54.20166253
1104729,54.17642857
1104730,54.26738589
1104731,55.55686813
1104732,55.74409222
1104733,56.3687156
1104734,56.18443396
1104735,55.9323662
1104736,56.21661017
1104737,54.91375
1104801,60.5748
1104802,60.34366795
1104803,59.55818182
1104804,60.16234234
1104805,60.39868613
1104806,58.3069186
1104807,59.64963889
1104808,59.99925439
1104809,61.44734007
1104810,60.3597931
1104811,61.60461942
1104812,61.29194805
1104813,61.42318182
1104814,61.24496802
1104815,61.10131274
1104816,61.69444015
1104817,61.59548295
1104818,62.44078818
1104819,61.91320113
1104820,61.44438776
1104821,58.73553623
1104822,60.19050992
1104823,59.74929167
1104824,60.37942387
1104825,60.32237143
1104826,60.33254601
1104827,62.24906849
1104828,61.30034946
1104829,60.36929231
1104830,59.90216463
1104831,60.9575
1104832,60.3953869
1104833,61.88894895
1104834,62.18528571
1104835,62.26904762
1104836,61.13210826
1104837,60.39931579
1104838,59.93673469
1104839,58.70728365
1104840,60.54204082
1104841,60.23506329
1104842,60.53502092
1104843,60.7459
1104844,60.11645933
1104845,60.78522667
1104846,60.5919403
1104847,60.78876147
1104901,50.64332258
1104902,49.44004651
1104903,49.58330961
1104904,46.72016736
1104905,46.94243323
1104906,43.37421569
1104907,44.84589595
1104908,47.25536424
1104910,44.39777778
1105101,51.657
1105102,52.20845833
1105103,52.43942529
1105104,52.65046053
1105105,54.6
1105106,52.41286082
1105107,52.331875
1105108,53.32804348
1105109,51.90298246
1105110,51.96792793
1105111,51.57812834
1105112,52.3625974
1105113,51.95562753
1105114,52.53350427
1105115,51.45717647
1105116,51.63832461
1105301,53.52052632
1105302,53.34451957
1105303,53.11420912
1105304,53.17334545
1105305,51.69791349
1105306,52.16186782
1105307,53.11068396
1105308,53.1238843
1105309,53.63313253
1105310,53.0294306
1105311,53.75685714
1105312,52.51535398
1105313,52.94151961
1105314,53.49511254
1105315,53.46724062
1105316,52.61580402
1105317,53.15927461
1105318,50.81187817
1105319,51.07065359
1105320,50.45991803
1105321,50.73430131
1105322,52.26818182
1105323,55.92166667
1105324,52.43585034
1105325,52.67651408
1105326,52.40014599
1105327,54.48504348
1105328,54.32755102
1105329,54.59664706
1105330,53.89827195
1105331,54.57792531
1105332,54.20883803
1105333,53.95366379
1105334,54.54296804
1105335,55.33520325
1105336,51.91100529
1105337,53.03980874
1105401,57.59863291
1105402,57.51098361
1105403,57.11837209
1105404,56.6445
1105405,57.40216495
1105406,56.02598575
1105407,56.68127717
1105408,57.32331461
1105409,57.05374468
1105410,58.63800676
1105411,55.12339934
1105412,52.00710674
1105413,51.9146371
1105414,51.26314961
1105416,55.366
1105417,57.14120192
1105418,57.73630491
1105419,56.78142169
1105420,57.32675758
1105421,57.8870903
1105422,57.35315789
1105423,57.48501577
1105424,57.91766816
1105501,54.66638298
1105502,55.27293296
1105503,55.00776892
1105504,54.55666667
1105505,53.05186813
1105506,53.57199413
1105507,53.71055556
1105508,53.62149573
1105509,52.43095847
1105510,54.749
1105511,53.18955621
1105512,53.60656716
1105513,53.26675127
1105514,52.2984127
1105601,55.10617143
1105602,54.4123991
1105603,54.27943627
1105604,54.91267974
1105605,53.96784689
1105606,53.62602151
1105607,54.47116279
1105608,53.96323699
1105609,55.65932692
1105610,55.31448124
1105611,55.29672026
1105612,55.14423333
1105613,55.51049587
1105614,54.97429907
1105615,55.33007576
1105616,56.46111111
1105617,55.20068783
1105618,54.19336606
1105619,55.61376488
1105620,55.12123153
1105621,57.68
1105622,55.42780876
1105623,55.37867424
1105624,54.98216606
1105625,54.52407186
1105626,55.99546552
1105627,56.19251748
1105701,59.41621287
1105702,58.12401216
1105703,58.32037572
1105704,58.98362069
1105705,55.75466667
1105706,55.34431818
1105707,55.77201422
1105708,58.60086758
1105709,58.01539286
1105710,58.76061453
1105711,54.34339623
1105712,58.86023474
1105713,54.53402516
1105714,56.46682051
1105715,61.07256158
1105716,59.75485893
1105717,60.05006098
1105718,54.25211009
1105719,55.00446043
1105720,55.22370968
1100227,41.85607717
1100301,50.89629717
1100302,51.46684685
1100303,51.03863636
1100304,50.57253394
1100305,51.17836364
1100306,52.21154412
1100307,51.1355
1100308,50.9684058
1100309,52.35344828
1100310,51.36631579
1100311,50.60527066
1100312,51.33023438
1100313,50.76988679
1100314,51.41096491
1100404,49.79094991
1100405,49.5656087
1100406,49.56279503
1100407,49.81548387
1100408,50.01781395
1100409,48.40707143
1100410,49.45255061
1100411,49.32345133
1100412,47.30917073
1100414,51.01980861
1100415,49.19589226
1100416,51.32588235
1100417,46.04142077
1100419,46.9539375
1100420,48.32106452
1100423,48.2505625
1100424,44.39554054
1100425,42.49633663
1100426,45.85610329
1100427,44.63513158
1100428,44.81846154
1100429,48.80471074
1100430,44.81006061
1100431,50.80936567
1100432,51.05053571
1100433,46.46952174
1100434,44.55023392
1100702,53.42738589
1100703,53.60984556
1100704,53.18436709
1100705,53.7292803
1100706,61.22030488
1100707,50.86341549
1100708,53.17193211
1100709,52.53516807
1100710,52.07492228
1100801,58.458
1100802,59.30891509
1100803,59.68681818
1100804,60.22182171
1100805,59.20846154
1100806,59.39245552
1100807,58.57700326
1100808,60.34472141
1100810,59.92684211
1100811,59.64273437
1100812,59.14721591
1100813,59.26547771
1100814,58.42126074
1100815,59.66152027
1100816,59.96796721
1100817,59.34876777
1100818,58.59209524
1100819,58.67804954
1100820,60.06481865
1100821,59.54738739
1100822,59.24765027
1100823,60.5687218
1100901,57.63411392
1100902,58.27576613
1100903,58.2366875
1100904,57.86868132
1100905,58.25478827
1100906,57.3455625
1100907,58.44363309
1100908,57.77957237
1100909,58.36165468
1100910,57.46980519
1100911,57.91048507
1100912,58.12472906
1100913,59.94351812
1100914,59.33234727
1100915,58.29853933
1100916,58.98904437
1100917,58.96741379
1100918,56.33084011
1100919,57.94429066
1100920,56.60410811
1100921,58.32778261
1100922,57.11759815
1101001,54.37576087
1101002,56.05406667
1101003,56.33039063
1101004,55.60768421
1101005,56.02316288
1101006,57.24435685
1101007,56.14944099
1101008,56.80129371
1101009,55.56919679
1101010,55.39644351
1101011,56.39527778
1101012,55.34140351
1101013,55.54
1101014,54.77514493
1101015,56.83457413
1101101,52.53045673
1101102,52.28427711
1101103,52.46712195
1101104,45.58730233
1101105,54.85393701
1101106,54.4975
1101107,53.66483607
1101108,59.85630996
1101109,55.19641593
1101110,49.05638462
1101111,56.13024615
1101112,52.14746753
1101113,53.82481481
1101114,46.79821277
1101115,55.72451754
1101116,55.99412766
1101117,54.83954286
1101118,40.42960317
1101119,55.28632
1101120,54.74221289
1101121,53.41689966
1101122,58.74637255
1101123,54.27069444
1101124,52.42209343
1101125,53.07468835
1101126,52.50873065
1101127,47.06032389
1101128,55.65828283
1101129,53.09213178
1101130,52.00671875
1101131,51.9239375
1101132,52.40058201
1101133,49.98484979
1101134,52.02129534
1101135,50.82453782
1101136,49.11763636
1101137,52.463
1101138,52.44655093
1101139,53.59588235
1101140,52.87173432
1101201,49.37507576
1101202,50.82148352
1101203,50.70162602
1101204,49.76365741
1101205,50.64028986
1101206,50.18582329
1101207,57.14623377
1101208,57.8269
1101209,55.37264344
1101210,50.50825301
1101211,51.56211796
1101212,50.96206186
1101213,50.49359788
1101214,50.4858011
1101215,50.40040956
1101216,50.50530233
1101217,56.56
1101218,50.95644013
1101219,58.28105943
1101220,58.5817284
1101221,56.99005236
1101222,50.41481268
1101223,50.279599
1101224,50.74129268
1101226,47.33
1101227,50.61466912
1101228,58.1148951
1101229,58.76719178
1101230,58.13223881
1101231,51.13038961
1101232,50.64435897
1101301,47.78127168
1101302,49.77915858
1101303,49.87
1101304,50.0941
1101305,48.67752174
1101306,48.36370861
1101307,48.84139423
1101308,49.80359375
1101401,49.61102326
1101402,48.61157676
1101403,48.47868512
1101404,48.6309697
1101405,48.27545455
1101406,48.65829082
1101407,48.29618462
1101408,49.26582192
1101409,48.06587189
1101410,48.19190114
1101411,48.81518828
1101412,49.34108466
1101413,49.96146018
1101414,50.72173611
1101415,50.28555556
1101416,49.38953846
1101417,49.60333333
1101418,49.04416667
1101502,42.38666667
1101503,45.98836957
1101504,46.53808642
1101505,47.21020408
1101506,47.84103448
1101507,47.69506024
1101508,48.9975
1101509,46.9233815
1101510,48.78237537
1101511,42.94977901
1101512,48.03115183
1101513,45.49949458
1101601,51.45185185
1101602,45.71822134
1101603,46.82100457
1101604,44.42637037
1101605,44.24008
1101606,44.79375723
1101607,41.67662722
1101608,43.65142857
1101609,43.22014706
1101610,43.12655319
1101611,40.44135714
1101612,45.48041667
1101613,43.26767123
1101614,43.722
1101615,43.96395349
1101616,44.13776471
1101617,44.61540323
1101618,43.5420438
1101619,45.94301939
1101620,44.54806452
1101901,59.54983498
1101902,59.00449827
1101903,59.25785714
1101904,59.70358065
1101905,59.90442379
1101906,60.3990681
1101907,59.89597345
1101908,59.89995192
1101909,60.20009569
1101910,60.08394958
1101911,60.67067485
1101912,61.61386076
1101913,60.9115864
1101914,60.97429185
1101915,59.35273256
1101916,59.21091384
1101917,59.69657447
1101918,59.48420814
1101919,59.65039024
1101920,60.09384615
1101921,59.80715789
1101922,60.79365854
1102001,59.13301075
1102002,55.19286765
1102003,55.63364662
1102004,64.42462366
1102005,48.94190045
1102006,65.15781659
1102007,51.70603175
1102008,49.8097551
1102009,52.45
1102010,46.04
1102011,59.67480315
1102013,63.69810345
1102014,58.45555556
1102015,57.28892617
1102016,57.52310044
1102017,58.64486631
1102018,62.79195046
1102019,64.75903704
1102020,58.72342711
1102022,57.29075
1102023,59.74548673
1102024,57.60555
1102025,59.88866667
1102026,58.0603125
1102027,57.99124294
1102028,59.61239057
1102029,57.48370518
1102030,57.89621429
1102031,50.85017857
1102032,63.70287293
1102201,51.05833333
1102301,48.72199313
1102302,49.32534722
1102303,49.06037344
1102304,48.97228346
1102305,48.97648571
1102306,49.15943005
1102307,49.07436842
1102308,49.14397059
1102309,48.97337553
1102310,46.395
1102407,54.12204651
1102408,54.51248619
1102409,53.81414141
1102410,53.85131944
1102502,49.79709016
1102503,49.08663755
1102504,50.94556701
1102505,50.30235294
1102506,49.91090551
1102507,50.24353933
1102508,47.17398268
1102509,50.01604396
1102510,47.93934109
1102511,48.31743151
1102512,47.53199063
1102513,51.22600683
1102514,50.66446667
1102515,51.12737201
1102516,51.08529703
1102517,50.66963636
1102518,48.255
1102519,47.82574713
1102520,48.15975
1102521,49.60018018
1102522,50.93922794
1102523,50.42280303
1102524,51.51686047
1102525,51.09241486
1102526,49.28794595
1102527,50.14698361
1102528,50.30073009
1102529,50.15275862
1102530,50.11346801
1102701,54.53305699
1102702,52.75206612
1102703,52.99606897
1102704,53.12963303
1102705,52.79654485
1102706,52.42342939
1102707,52.73126943
1102708,51.8727551
1102709,52.81056948
1102710,54.20350785
1102712,58.13823034
1102713,53.15226115
1102715,52.766
1102717,54.5832
1102718,55.29154812
1102719,54.67524306
1102720,54.17560185
1102721,55.34484076
1102722,55.36885714
1102723,54.25024272
1102724,52.63375405
1102725,52.28333333
1102726,52.71261111
1102727,52.83918567
1102728,52.65435407
1102729,52.45669704
1126001,59.98168091
1126002,60.58784848
1126003,60.75772727
1126004,46.63875862
1126005,56.70021429
1126006,46.24953333
1126007,60.2692827
1126009,57.71663366
1126010,63.63
1126012,40.17473896
1126013,41.73847134
1126014,59.36285714
1126101,52.12103846
1126102,51.01765193
1126103,51.06773163
1126104,52.38541176
1126105,53.99103175
1126106,51.38788961
1126107,51.46928144
1126108,53.12864035
1126109,50.18467105
1126110,50.55864629
1126111,50.39429603
1126112,50.45162338
1126113,49.9109
1126114,50.24621849
1126115,52.70151786
1126116,52.5653012
1126117,52.45158879
1126118,49.98127273
1126119,49.47375
1126120,49.26324324
1126201,54.70636364
1126202,49.98209581
1126203,53.49003876
1126204,50.4221519
1126205,50.01166008
1126206,48.46599057
1126207,50.65268041
1126208,49.8218232
1126209,49.66401709
1126210,49.47316129
1126211,49.99723077
1126212,46.66204013
1126213,46.19
1126214,46.07249135
1126215,54.98894545
1126216,54.66575
1117201,31.7257554
1117202,31.94187302
1117203,31.93676056
1117204,32.49142857
1117205,33.66966777
1117206,30.91407494
1117207,33.57944649
1117208,33.11108939
1117209,32.74193548
1117210,32.81445578
1117211,32.09566802
1117212,32.32821429
1117213,33.78519048
1117214,33.61191977
1117215,33.18168269
1117216,34.55338308
1117217,34.40496042
1117218,33.83445122
1117219,27.22638095
1117220,33.3765641
1117221,31.69070991
1117222,33.29636364
1117223,32.33209524
1117224,34.11932203
1117225,33.61043011
1117226,33.27932203
1117227,31.51625943
1117228,31.49663317
1117229,34.24808383
1117230,31.465
1117301,33.06442105
1117302,33.37116279
1117303,37.13662791
1117304,33.49105
1117305,33.20798387
1117306,36.79179331
1117307,36.37486957
1117308,36.18474074
1117309,36.58037383
1117310,35.27321429
1117311,34.50913747
1117312,35.9561324
1117313,36.6644382
1117314,34.36115702
1117315,32.46471616
1117316,33.14194332
1117317,33.04966019
1117318,33.21954397
1117319,33.25197531
1117320,33.07596899
1117321,33.04848958
1117322,33.04102339
1117323,32.32215909
1117324,34.65610561
1117325,33.11567308
1117326,35.83050228
1117401,33.72315
1117402,33.20637255
1117403,33.57966154
1117404,33.07637143
1117405,32.60048969
1117406,32.63883152
1117407,34.75862069
1117408,34.44972
1117409,34.37723881
1117410,32.17042735
1117411,31.46714286
1117412,31.50212644
1117413,31.35083333
1117414,29.89653179
1117415,31.10096866
1117416,31.21213166
1117417,31.17830435
1117418,31.23663043
1117419,30.58333333
1117421,38.77
1117423,32.67157205
1117424,33.11879433
1117425,33.63342342
1117426,33.26710345
1117427,33.45390411
1117428,34.10132296
1117429,31.80308901
1117501,29.12927536
1117502,29.10700637
1117503,29.22386525
1117504,30.19322476
1117505,23.46679577
1117506,24.11049774
1117507,26.11957187
1117508,25.48375328
1117509,23.39020761
1117510,27.46478528
1117511,22.82395349
1117512,23.52873096
1117513,25.64358491
1117514,24.62446367
1117515,24.71801724
1117516,26.61496154
1117517,24.06330709
1117518,24.85177778
1117519,24.58434555
1117520,17.0489404
1117521,27.83553846
1117522,30.20527559
1117523,30.26648
1117524,30.5212
1117525,29.27717391
1117526,25.42844086
1117527,25.4445935
1117528,24.97026316
1117529,29.13150215
1117530,25.355
1117531,26.53834061
1117532,24.50365854
1117533,30.11325843
1117534,22.48766667
1117601,35.21750562
1117602,34.69168605
1117603,35.0910917
1117604,34.87274924
1117605,35.23808307
1117606,34.91700422
1117607,35.04021635
1117608,34.8361215
1117609,35.36712121
1117610,35.16348066
1117611,35.8478341
1117612,34.76491597
1117613,34.92607784
1117614,35.83432773
1117615,36.39864769
1117616,36.29921053
1117617,37.83785
1117618,36.4542246
1117619,36.07321429
1117620,37.30621711
1117621,35.10203008
1117622,34.47128205
1117623,34.60025641
1117624,34.30589431
1117625,33.6152439
1117626,37.18
1117627,35.25496377
1117628,34.13885387
1117629,34.29719512
1117630,34.92058824
1117631,35.38832536
1117632,35.32981818
1117633,35.68168478
1117634,34.6114553
1117635,36.02452555
1117636,35.58716628
1117701,27.68793103
1117702,27.6813986
1117703,28.17526316
1117704,27.7788843
1117705,27.63362832
1117706,27.14846847
1117707,27.69359477
1117708,27.6639375
1117709,27.67329032
1117710,26.71771429
1117711,26.30793893
1117712,27.53697479
1117801,18.59331461
1117802,17.9287037
1117803,17.90672131
1117804,18.904875
1117805,20.52967442
1117806,23.42
1117807,25.37525714
1117808,23.44458015
1117809,23.46614458
1117810,22.58769231
1117811,20.84554622
1117812,21.06423077
1117813,26.29425
1117814,25.51625
1117815,25.57927083
1117816,25.24333333
1117817,24.51192453
1117818,20.94113636
1117819,21.1843038
1117820,22.04169014
1117821,23.63641711
1117822,21.85574074
1117901,19.35251613
1117902,25.72361446
1117903,18.04988095
1117904,22.3818408
1117905,24.58280702
1117906,23.72237374
1117907,24.51236364
1117908,24.37136029
1117909,23.95288372
1117910,23.9530837
1117911,24.9739759
1118001,29.30275449
1118002,28.50405405
1118003,28.63977208
1118004,28.14835616
1118005,28.72119171
1118006,28.75025532
1118007,28.8931348
1118008,28.71041451
1118009,28.89729412
1118010,29.44809859
1118011,29.16240876
1118012,29.12344828
1118013,28.67604706
1118015,29.325
1118016,28.32
1118017,28.16119565
1118018,29.50777778
1118019,27.87754098
1118020,28.17312292
1118021,27.86837037
1118101,27.79945205
1118102,28.13772059
1118103,28.46234783
1118104,28.98171717
1118105,23.02752066
1118106,27.48855634
1118108,29.66361789
1118109,29.05029197
1118110,36.00284946
1118111,24.04560669
1118112,21.99556213
1118113,28.96085106
1118114,29.24503676
1118115,29.39390351
1118116,28.96405028
1118117,29.56980676
1118118,27.74039841
1118119,27.86946502
1118120,27.8507234
1118201,23.18328704
1118202,25.70857143
1118203,25.6626087
1118204,23.29825688
1118205,22.61711864
1118206,22.90429448
1118207,23.85928962
1118208,26.70864662
1118209,25.74311765
1118210,27.3244898
1118211,27.05136364
1118212,26.68537037
1118213,26.49699647
1118214,26.90931452
1118215,26.57655602
1118216,26.24876238
1118217,25.81989744
1118218,25.64887179
1118219,25.76298413
1118220,25.51847619
1118221,25.8260989
1118222,25.91979381
1118224,26.83244726
1118301,20.05210191
1118302,31.01946541
1118303,30.54402878
1118304,22.90282297
1118305,23.2524
1118306,23.06921951
1118307,24.93744898
1118308,23.66380952
1118309,23.03850932
1118310,23.22435065
1118311,24.41870466
1118312,21.45138655
1118313,24.25669091
